amplitude_d,direction_deg,delta_c_x,delta_c_y,receiver_id,candidate_bias_x,candidate_bias_y,candidate_bias_norm_d,linear_prediction_x,linear_prediction_y,linear_error_d,accepted,full_residual_rad,message
1e-05,135,-7.0710678118654756e-06,7.071067811865476e-06,14,5.029816092516626e-06,1.6653301611287102e-16,5.029816092516626e-06,5.02982635954616e-06,0.0,1.026702953577531e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,2,8.749993750001295e-06,2.1650418586816045e-06,9.013866921299938e-06,8.750000000000001e-06,2.1650635094610967e-06,2.2534833845566967e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,3,8.750006250224374e-06,-2.1650851604881893e-06,9.013889456340796e-06,8.750000000000001e-06,-2.1650635094610967e-06,2.253513432121747e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,4,7.500000000160156e-06,4.330105368488546e-06,8.66024321278656e-06,7.500000000000003e-06,4.330127018922196e-06,2.1650433650517573e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,5,6.999999999646178e-06,-1.2124301562721485e-11,6.999999999656678e-06,7e-06,0.0,1.212430156788425e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,6,7.500000000160156e-06,-4.330148669851042e-06,8.660264863467808e-06,7.500000000000001e-06,-4.330127018922196e-06,2.1650928846307326e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,7,6.250006250096973e-06,6.495168877740376e-06,9.013866921394968e-06,6.250000000000001e-06,6.495190528383291e-06,2.2534729880988293e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,8,6.749999999833278e-06,1.2990290126912996e-06,6.873861823863132e-06,6.750000000000001e-06,1.299038105676658e-06,9.092985359985075e-12,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,9,6.749999999833278e-06,-1.299047198921599e-06,6.873865260737608e-06,6.750000000000001e-06,-1.299038105676658e-06,9.09324494254908e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,10,6.249993750095939e-06,-6.495212179102872e-06,9.013889456156236e-06,6.2499999999999995e-06,-6.49519052838329e-06,2.253475003593829e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,12,1.0000000000509601e-05,1.6767894460472687e-22,1.0000000000509601e-05,1e-05,0.0,5.096004320566323e-16,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,13,1.0000000000065512e-05,1.5590549917907007e-22,1.0000000000065512e-05,1e-05,0.0,6.551122220672761e-17,True,0.0,`gtol` termination condition is satisfied.
1e-05,180,-1e-05,1.2246467991473532e-21,14,9.999999999621423e-06,1.6653226229155522e-16,9.999999999621423e-06,1e-05,0.0,4.1358709737147376e-16,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,2,2.6150325875828884e-06,6.470509621436804e-07,2.6938950205476677e-06,2.615011793823489e-06,6.470476127563021e-07,2.1061785911100285e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,3,9.759444337564815e-06,-2.414861216770703e-06,1.005377085845352e-05,9.759356876941096e-06,-2.4148145657226715e-06,9.912457305750883e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,4,2.241447830897414e-06,1.294098574522451e-06,2.5882000500764545e-06,2.2414386804201347e-06,1.294095225512605e-06,9.74408032534145e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,5,4.949767675288541e-06,-6.06248384826813e-12,4.949767675292254e-06,4.949747468305834e-06,0.0,2.1096821100253512e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,6,8.365197188275886e-06,-4.829675782636045e-06,9.659311164059261e-06,8.365163037378083e-06,-4.8296291314453456e-06,5.7815373512546955e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,7,1.8678712092601302e-06,1.941146187900422e-06,2.693880356879875e-06,1.8678655670167783e-06,1.9411428382689072e-06,6.5616264239348375e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,8,3.854422609972374e-06,7.41781012281173e-07,3.925151299815987e-06,3.854412119465506e-06,7.417819582470551e-07,1.0533071053002102e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,9,5.6915449171413e-06,-1.0953447954209494e-06,5.795986867194639e-06,5.691529426552889e-06,-1.0953353488403287e-06,1.8143765175466806e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,10,6.970980395148985e-06,-7.244490348279342e-06,1.0053716132647869e-05,6.970969197815067e-06,-7.244443697168014e-06,4.7976103165961335e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,12,5.029836626979645e-06,6.754423251088227e-22,5.029836626979645e-06,5.029826359546162e-06,0.0,1.0267433482743192e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,13,7.071082245513338e-06,4.401881224375615e-22,7.071082245513338e-06,7.071067811865477e-06,0.0,1.4433647860930216e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,225,-7.071067811865477e-06,-7.0710678118654756e-06,14,9.112327864269076e-06,-5.0875734003053734e-23,9.112327864269076e-06,9.112309264184793e-06,0.0,1.8600084283722164e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,2,-5.05187527277684e-06,-1.2500216510780149e-06,5.204228847760048e-06,-5.051814855409227e-06,-1.2499999999999999e-06,6.417965011220654e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,3,5.05187527277684e-06,-1.2500216510780149e-06,5.204228847760048e-06,5.05181485540923e-06,-1.2500000000000007e-06,6.417965010873129e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,4,-4.330152019171862e-06,-2.5000216512527373e-06,5.00003247648159e-06,-4.330127018922193e-06,-2.500000000000001e-06,3.307248446307508e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,5,0.0,0.0,0.0,1.2858791391047207e-21,0.0,1.2858791391047207e-21,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,6,4.330152019171862e-06,-2.5000216512527373e-06,5.00003247648159e-06,4.330127018922197e-06,-2.5000000000000027e-06,3.307248445940488e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,7,-3.6084509881240123e-06,-3.7500216509833706e-06,5.204188785635779e-06,-3.608439182435161e-06,-3.7499999999999992e-06,2.4660481953868256e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,8,-1.299043106195441e-06,-2.50001298884861e-07,1.3228808114104677e-06,-1.2990381056766567e-06,-2.499999999999997e-07,5.166458167363934e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,9,1.2990431059733965e-06,-2.500012989958833e-07,1.3228808112134055e-06,1.2990381056766593e-06,-2.500000000000002e-07,5.166271166328867e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,10,3.6084509882350346e-06,-3.7500216509833706e-06,5.204188785712759e-06,3.6084391824351633e-06,-3.7500000000000014e-06,2.4660535100788255e-11,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,12,-2.8867596791881667e-06,1.6653301678591134e-16,2.8867596791881667e-06,-2.8867513459481272e-06,0.0,8.333240041112744e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,13,0.0,0.0,0.0,1.8369701987210297e-21,0.0,1.8369701987210297e-21,True,0.0,`gtol` termination condition is satisfied.
1e-05,270,-1.8369701987210297e-21,-1e-05,14,2.886759679299189e-06,1.2536182891201844e-23,2.886759679299189e-06,2.8867513459481306e-06,0.0,8.33335105836306e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,2,-9.759444337564815e-06,-2.4148612176588813e-06,1.0053770858666855e-05,-9.759356876941094e-06,-2.4148145657226707e-06,9.912499106635955e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,3,-2.6150325873608438e-06,6.470509621436804e-07,2.693895020332123e-06,-2.6150117938234857e-06,6.47047612756301e-07,2.1061566695717104e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,4,-8.365197188275886e-06,-4.829675782636045e-06,9.659311164059261e-06,-8.365163037378081e-06,-4.829629131445345e-06,5.781537351423109e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,5,-4.94976767573263e-06,-6.062261803663205e-12,4.949767675736343e-06,-4.9497474683058315e-06,0.0,2.1097182655691843e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,6,-2.241447830897414e-06,1.2940985747444955e-06,2.588200050187477e-06,-2.2414386804201317e-06,1.2940952255126033e-06,9.744156646973062e-12,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,7,-6.970980395260007e-06,-7.244490348279342e-06,1.005371613272485e-05,-6.9709691978150666e-06,-7.2444436971680124e-06,4.79761290798654e-11,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,8,-5.6915449169192556e-06,-1.0953447950878825e-06,5.795986866913652e-06,-5.691529426552887e-06,-1.0953353488403285e-06,1.8143402191857293e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,9,-3.854422609972374e-06,7.417810120591284e-07,3.925151299774024e-06,-3.854412119465503e-06,7.417819582470547e-07,1.0533090999447841e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,10,-1.8678712083719518e-06,1.9411461869012214e-06,2.6938803555440333e-06,-1.867865567016776e-06,1.9411428382689043e-06,6.560352628834365e-12,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,12,-9.112327864158054e-06,-7.68184165446946e-23,9.112327864158054e-06,-9.11230926418479e-06,0.0,1.8599973264807833e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,13,-7.071082245513338e-06,-4.401881224375615e-22,7.071082245513338e-06,-7.071067811865474e-06,0.0,1.4433647864318347e-11,True,0.0,`gtol` termination condition is satisfied.
1e-05,315,7.071067811865474e-06,-7.071067811865477e-06,14,-5.0298366267576e-06,1.6653381893862386e-16,5.0298366267576e-06,-5.0298263595461585e-06,0.0,1.0267211442876984e-11,True,0.0,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,2,-0.0008750624609237256,-0.00021672289788865484,0.0009015004852950126,-0.000875,-0.00021650635094610965,2.2537512133846918e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,3,-0.0008749374609511307,0.00021628988519362125,0.0009012751383527015,-0.000875,0.00021650635094610965,2.253187844673677e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,4,-0.0007499999531128676,-0.00043322923529998114,0.0008661336501879545,-0.0007500000000000001,-0.00043301270189221956,2.1653341283793701e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,5,-0.0006999999790002764,-1.2124355674991705e-07,0.0006999999895002767,-0.0007,0.0,1.212435585685225e-07,True,1.9984014443252818e-15,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,6,-0.0007499999531366264,0.00043279622261094275,0.0008659171438487879,-0.0007500000000000001,0.00043301270189221956,2.1647928634930045e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,7,-0.0006249374453025092,-0.0006497355727614895,0.0009015004853314986,-0.000625,-0.000649519052838329,2.2537517011335527e-07,True,3.907985046680551e-14,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,8,-0.0006749999881845437,-0.00012999474550878798,0.0006874035335296355,-0.000675,-0.00012990381056766578,9.093494188980549e-08,True,2.6645352591003757e-15,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,9,-0.0006749999881905389,0.00012981288017344106,0.000687369164216836,-0.000675,0.00012990381056766578,9.09303949915928e-08,True,2.6645352591003757e-15,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,10,-0.0006250624453225662,0.0006493025599785263,0.0009012751383164266,-0.000625,0.000649519052838329,2.253188333361075e-07,True,3.907985046680551e-14,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,12,-0.0009999999999988907,9.512825102433464e-21,0.0009999999999988907,-0.001,0.0,1.1093556629279548e-15,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,13,-0.001000000000000112,-2.221086412449826e-16,0.001000000000000112,-0.001,0.0,2.486997094300553e-16,True,0.0,`gtol` termination condition is satisfied.
0.001,0,0.001,0.0,14,-0.001000000000000334,1.6662316397564169e-16,0.001000000000000334,-0.001,0.0,3.7319616138119514e-16,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,2,-0.00026129341088387825,-6.467128026876878e-05,0.0002691776756399625,-0.00026150117938234885,-6.470476127563019e-05,2.1044886974555055e-07,True,1.3322676295501878e-15,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,3,-0.0009750618113413267,0.0002410156065595359,0.00100440731704896,-0.0009759356876941095,0.0002414814565722671,9.902909240796444e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,4,-0.00022405239778355845,-0.0001293760354039719,0.00025872308650256106,-0.00022414386804201346,-0.00012940952255126052,9.740737762281485e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,5,-0.0004947727492830012,-6.057231116685102e-08,0.0004947727529907689,-0.0004949747468305833,0.0,2.1088388774222965e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,6,-0.0008361748718073159,0.0004824967445482553,0.0009653970813823944,-0.0008365163037378082,0.0004829629131445345,5.77831223902469e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,7,-0.00018673015297593354,-0.000194080794391982,0.00026932416301223016,-0.00018678655670167782,-0.00019411428382689065,6.559666552757826e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,8,-0.0003853363344816785,-7.418764713229553e-05,0.00039241291729350854,-0.0003854412119465505,-7.41781958247055e-05,1.0530246840956563e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,9,-0.0005689980739185252,0.00010943911800975759,0.0005794270693312016,-0.0005691529426552889,0.00010953353488403287,1.8138046139175941e-07,True,1.3322676295501878e-15,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,10,-0.0006969848786035904,0.0007239780822595465,0.0010049538221203363,-0.0006970969197815067,0.0007244443697168013,4.795594002227751e-07,True,6.017408793468348e-14,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,12,-0.0005028799860071764,-6.665385783529399e-20,0.0005028799860071764,-0.0005029826359546161,0.0,1.0264994743970635e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,13,-0.0007069624730757784,-1.7708802447526634e-20,0.0007069624730757784,-0.0007071067811865476,0.0,1.4430811076920208e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,45,0.0007071067811865476,0.0007071067811865475,14,-0.0009110449601448245,-1.5176478559515976e-20,0.0009110449601448245,-0.0009112309264184791,0.0,1.859662736546086e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,2,0.0005045780322301407,0.0001247838342988139,0.0005197787951730571,0.0005051814855409227,0.00012500000000000003,6.410019568324504e-07,True,1.6209256159527285e-14,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,3,-0.0005045780322303628,0.0001247838342988139,0.0005197787951732726,-0.0005051814855409228,0.00012500000000000006,6.410019566235239e-07,True,1.6431300764452317e-14,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,4,0.0004327628371423309,0.0002497836653951868,0.0004996754473753281,0.0004330127018922194,0.00025000000000000017,3.305042427512883e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,5,0.0,0.0,0.0,-4.2862637970157355e-20,0.0,4.2862637970157355e-20,True,0.0,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,6,-0.0004327628371423309,0.0002497836653951868,0.0004996754473753281,-0.0004330127018922195,0.0002500000000000002,3.3050424275140577e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,7,0.00036072588958657725,0.000374783607303808,0.0005201787382445407,0.0003608439182435162,0.00037499999999999995,2.464884638761631e-07,True,4.440892098500626e-15,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,8,0.0001298538297214158,2.4987015928679135e-05,0.00013223603161898996,0.00012990381056766576,2.4999999999999988e-05,5.163982087427751e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,9,-0.0001298538297214158,2.4987015928679135e-05,0.00013223603161898996,-0.00012990381056766584,2.5000000000000005e-05,5.163982087436048e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,10,-0.0003607258895863552,0.00037478360730358595,0.0005201787382442269,-0.00036084391824351623,0.00037500000000000006,2.4648846417754157e-07,True,4.218847493575595e-15,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,12,0.00028859182531104643,3.811261483513898e-20,0.00028859182531104643,0.0002886751345948128,0.0,8.330928376635519e-08,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,13,0.0,0.0,0.0,-6.123233995736766e-20,0.0,6.123233995736766e-20,True,0.0,`gtol` termination condition is satisfied.
0.001,90,6.123233995736766e-20,0.001,14,-0.0002885918253108244,3.3806744862407715e-20,0.0002885918253108244,-0.00028867513459481295,0.0,8.330928398856243e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,2,0.0009750618113415488,0.0002410156065595359,0.0010044073170491755,0.0009759356876941094,0.0002414814565722671,9.902909238836066e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,3,0.0002612934108841003,-6.467128026876878e-05,0.0002691776756401781,0.0002615011793823487,-6.470476127563015e-05,2.10448869526167e-07,True,1.1102230246251565e-15,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,4,0.0008361748718070938,0.0004824967445482553,0.0009653970813822021,0.0008365163037378082,0.00048296291314453446,5.778312240336281e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,5,0.0004947727492830012,-6.057231116685102e-08,0.0004947727529907689,0.0004949747468305832,0.0,2.1088388774212578e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,6,0.00022405239778366948,-0.0001293760354039719,0.00025872308650265723,0.00022414386804201332,-0.00012940952255126043,9.740737751840429e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,7,0.0006969848786039234,0.0007239780822597686,0.0010049538221207272,0.0006970969197815067,0.0007244443697168013,4.795593999290601e-07,True,6.039613253960852e-14,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,8,0.0005689980739183031,0.00010943911800975759,0.0005794270693309835,0.0005691529426552887,0.00010953353488403285,1.8138046158124894e-07,True,8.881784197001252e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,9,0.0003853363344816785,-7.418764713229553e-05,0.00039241291729350854,0.0003854412119465504,-7.417819582470548e-05,1.0530246840945887e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,10,0.00018673015297610007,-0.00019408079439220405,0.00026932416301250566,0.00018678655670167771,-0.00019411428382689054,6.559666527087312e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,12,0.0009110449601448245,8.29245053920589e-21,0.0009110449601448245,0.000911230926418479,0.0,1.8596627365450018e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,13,0.0007069624730764446,1.7736547280493338e-20,0.0007069624730764446,0.0007071067811865475,0.0,1.4430811010295985e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,135,-0.0007071067811865475,0.0007071067811865476,14,0.0005028799860071764,-2.584890477836067e-20,0.0005028799860071764,0.000502982635954616,0.0,1.0264994743959793e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,2,0.0008749374609513527,0.00021628988519362125,0.000901275138352917,0.0008750000000000001,0.00021650635094610967,2.2531878440579354e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,3,0.0008750624609237256,-0.00021672289788865484,0.0009015004852950126,0.0008749999999999999,-0.00021650635094610962,2.2537512133852527e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,4,0.0007499999531366264,0.00043279622261094275,0.0008659171438487879,0.0007500000000000001,0.0004330127018922196,2.1647928634935466e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,5,0.0006999999790000544,-1.2124355674991705e-07,0.0006999999895000547,0.0007,0.0,1.2124355856856095e-07,True,1.9984014443252818e-15,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,6,0.0007499999531130896,-0.00043322923529998114,0.0008661336501881469,0.0007500000000000001,-0.0004330127018922195,2.1653341283794316e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,7,0.0006250624453225662,0.0006493025599787483,0.0009012751383165865,0.000625,0.000649519052838329,2.253188331227606e-07,True,3.885780586188048e-14,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,8,0.0006749999881903168,0.00012981288017344106,0.000687369164216618,0.000675,0.00012990381056766578,9.093039499162164e-08,True,2.220446049250313e-15,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,9,0.0006749999881847657,-0.00012999474550878798,0.0006874035335298535,0.000675,-0.00012990381056766578,9.093494188977665e-08,True,2.220446049250313e-15,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,10,0.0006249374453024537,-0.0006497355727612675,0.0009015004853313001,0.000625,-0.000649519052838329,2.253751699154426e-07,True,3.907985046680551e-14,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,12,0.001000000000000334,1.666775100746661e-16,0.001000000000000334,0.001,0.0,3.732204287831735e-16,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,13,0.0009999999999998899,-2.219804575821595e-16,0.0009999999999998899,0.001,0.0,2.478092704367797e-16,True,0.0,`gtol` termination condition is satisfied.
0.001,180,-0.001,1.2246467991473531e-19,14,0.0009999999999990017,4.963436415865224e-20,0.0009999999999990017,0.001,0.0,9.983333616584939e-16,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,2,0.0002617092762320361,6.473826756625556e-05,0.0002695974565039075,0.00026150117938234896,6.470476127563022e-05,2.1077706317620217e-07,True,1.3322676295501878e-15,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,3,0.0009768110108288042,-0.0002419486208675714,0.0010063294122781615,0.0009759356876941096,-0.00024148145657226712,9.921860052120688e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,4,0.00022423541051264095,0.00012944302270190278,0.00025891507382533357,0.00022414386804201346,0.00012940952255126052,9.747965952771995e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,5,0.0004951768945207213,-6.067130642328777e-08,0.0004951768982375824,0.0004949747468305834,0.0,2.110561443104902e-07,True,6.661338147750939e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,6,0.0008368578844271113,-0.00048342975765680585,0.0009664550943090623,0.0008365163037378082,-0.0004829629131445345,5.784644897853741e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,7,0.00018684299125681925,0.00019414778168946878,0.0002694506717689482,0.00018678655670167788,0.00019411428382689076,6.562747756313763e-08,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,8,0.0003855461421153894,7.416872407395303e-05,0.00039261536817961957,0.00038544121194655057,7.417819582470551e-05,1.0535679567480292e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,9,0.0005693078815482977,-0.0001096280410933792,0.000579766997497255,0.0005691529426552889,-0.00010953353488403288,1.8148687052185472e-07,True,1.3322676295501878e-15,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,10,0.0006972088278276445,-0.0007249110952675109,0.0010057814104678711,0.0006970969197815067,-0.0007244443697168014,4.799543212383756e-07,True,6.061817714453355e-14,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,12,0.0005030853278171765,-1.665179578702393e-16,0.0005030853278171765,0.0005029826359546162,0.0,1.0269186256027778e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,225,-0.0007071067811865477,-0.0007071067811865475,13,0.0007072511482228983,3.0650998293347387e-20,0.0007072511482228983,0.0007071067811865477,0.0,1.4436703635052183e-07,True,0.0,`gtol` termination condition is satisfied.
