amplitude_d,direction_deg,gain,rho,seed,round,receiver_id,angle_01_rad,angle_02_rad,angle_12_rad,target_angle_01_rad,target_angle_02_rad,target_angle_12_rad,max_angle_error_rad,measurement_slot,measurement_tx_count,estimated_x,estimated_y,estimator_residual_rad,estimator_success,nfev,delta_x,delta_y,action_applied,event,failure
0.02,0,0.5,0.0,ideal,3,5,2.287418757008958,2.281645170762368,1.714121379408261,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.002898051269295543,3,3,1.996500001400598,1.7320871803654516,4.440892098500626e-16,True,4,0.0017499992997009883,-1.8186398287212135e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,6,1.5729641538126955,3.139460019107184,1.570761134259707,1.5707963267948966,3.141592653589793,1.5707963267948968,0.00216782701779894,3,3,2.9962499060951053,1.7342809056126764,4.6629367034256575e-14,True,3,0.0018750469524473345,-0.0011150490218996278,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,7,3.1400803096851244,1.2883192266732555,1.8517610830118685,3.141592653589793,1.289761425292083,1.8518312282977105,0.0015123439046687004,3,3,0.4968562731158392,0.8628422652979182,4.440892098500626e-16,True,4,0.0015718634420804067,0.0015915692432600936,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,8,2.2863926871655575,1.712297229390293,2.2844953906237357,2.2845207057396624,1.714143895700262,2.2845207057396624,0.001871981425895175,3,3,1.4966250474769947,0.8654031397179902,4.440892098500626e-16,True,4,0.001687476261502674,0.0003111320332240819,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,9,1.7160087749244752,2.2826811737833337,2.2844953584717773,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0018648792242133005,3,3,2.496625047697296,0.8667022277076345,0.0,True,4,0.0016874761513518965,-0.00033841196159806186,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,10,1.2912060276335093,3.1402186432003196,1.8517606363457577,1.289761425292083,3.141592653589793,1.8518312282977105,0.0014446023414262932,3,3,3.4968937789854815,0.8693384574006192,4.440892098500626e-16,True,4,0.0015531105072592588,-0.0016565268080904194,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,12,1.8531630620412518,1.2884295915485415,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0013318337435415106,3,3,0.9950000000002864,-2.190485136886744e-20,7.638334409421077e-14,True,3,0.0024999999998567835,1.095242568443372e-20,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,13,1.5722397014655278,1.5693529521242655,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.00144337467063127,3,3,1.9949999999999999,2.2185886696956332e-16,0.0,True,3,0.0025000000000000577,-1.1092943348478166e-16,True,observe_and_move,
0.02,0,0.5,0.0,ideal,3,14,1.2910942839160915,1.8504983696737016,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.0013328586240086704,3,3,2.994999999999717,-1.6659142145078201e-16,7.549516567451064e-14,True,3,0.002500000000141389,8.329571072539101e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,2,3.1394117883725885,1.849668814835928,1.2897429735366606,3.141592653589793,1.85183122829771,1.289761425292083,0.0021808652172046195,4,3,1.4978281102041406,2.5975889740303244,2.220446049250313e-16,True,4,0.0010859448979296804,0.00024361866149580358,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,3,1.8539990552121761,3.139443360932708,1.2897428910347024,1.85183122829771,3.141592653589793,1.289761425292083,0.0021678269144660423,4,3,2.497796858520733,2.5986717019940078,2.220446049250313e-16,True,4,0.0011015707396335728,-0.00029774532034587686,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,4,3.140483141098307,1.569714497878003,1.5707686432203039,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0011095124914861643,4,3,0.9981250469767251,1.731022317027254,1.3322676295501878e-15,True,3,0.0009374765116374473,0.0005142452708115641,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,5,2.285972965334319,2.283086199501479,1.7141261423437888,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0014522595946564465,4,3,1.9982500136494399,1.7320811184189104,8.126832540256146e-14,True,3,0.0008749931752800588,-1.5155425016621926e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,6,1.5718795081073873,3.1405372700372847,1.5707685290349147,1.5707963267948966,3.141592653589793,1.5707963267948968,0.0010831813124907441,4,3,2.9981250467641827,1.7331875564833832,1.7763568394002505e-15,True,3,0.0009374766179086613,-0.0005683744572529958,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,7,3.1408158983221455,1.2890400671021718,1.851775831219974,3.141592653589793,1.289761425292083,1.8518312282977105,0.0007767552676476441,4,3,0.4984219658908067,0.864455630899179,4.440892098500626e-16,True,4,0.0007890170545966635,0.0007848864426296953,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,8,2.2854617371920916,1.713222830692341,2.2845007392951544,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0009410314524291863,4,3,1.4983125150339014,0.8657233672313098,9.059419880941277e-14,True,3,0.0008437424830493034,0.00015101827656427425,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,9,1.7150786070826767,2.283605973102425,2.284500726994485,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0009347113824147435,4,3,2.498312515173488,0.8663729066142927,9.325873406851315e-14,True,3,0.0008437424132559102,-0.00017375141492714796,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,10,1.2904833828027236,3.14092626406634,1.8517756603105233,1.289761425292083,3.141592653589793,1.8518312282977105,0.0007219575106405252,4,3,3.498453221664625,0.8677034359633555,0.0,True,4,0.0007733891676875437,-0.0008390160894585774,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,12,1.8524972735011505,1.2890953800886429,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0006660452034401576,4,3,0.9974999999998746,1.6615881041263494e-16,4.884981308350689e-15,True,3,0.001250000000062701,-8.307940520631747e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,13,1.5715180145060907,1.5700746390837024,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0007216877111941855,4,3,1.9974999999999996,-1.897563026896881e-19,0.0,True,3,0.0012500000000001954,9.487815134484405e-20,True,observe_and_move,
0.02,0,0.5,0.0,ideal,4,14,1.2904277267158768,1.8511649268739165,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.0006663014237937581,4,3,2.9975000000001235,-2.713897827856037e-21,4.884981308350689e-15,True,3,0.001249999999938245,1.3569489139280184e-21,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,2,3.1404981633583877,1.8507494197945635,1.2897487435638242,3.141592653589793,1.85183122829771,1.289761425292083,0.0010944902314053984,5,3,1.4989172091392724,2.597843311208144,2.220446049250313e-16,True,4,0.0005413954303638002,0.00011645007258609397,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,3,1.8529143892438342,3.140522295760203,1.2897486221755492,1.85183122829771,3.141592653589793,1.289761425292083,0.001083160946124151,5,3,2.4988953337893207,2.59838489002844,0.0,True,4,0.0005523331053396419,-0.00015433933756203722,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,4,3.141032571560554,1.5702552971738692,1.5707772743866848,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0005600820292390729,5,3,0.9990626167568663,1.7315473760241702,0.0,True,3,0.0004686916215668746,0.0002517157723535002,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,5,2.2852484965291975,2.2838051474790375,1.7141316631713512,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0007277907895351099,5,3,1.9991250240617688,1.732072025174871,4.884981308350689e-15,True,3,0.00043748796911557974,-1.0608802996858735e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,6,1.5713376937112096,3.1410704624673342,1.5707771510010426,1.5707963267948966,3.141592653589793,1.5707963267948968,0.000541366916313013,5,3,2.9990626176239195,1.7326300194475368,0.0,True,3,0.0004686911880402711,-0.0002896059393298067,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,7,3.1411936594970498,1.2894007106157077,1.8517929488813423,3.141592653589793,1.289761425292083,1.8518312282977105,0.0003989940927433544,5,3,0.4992079157394612,0.8652515391084716,1.0857981180834031e-13,True,3,0.0003960421302693917,0.00038693233798337,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,8,2.284993788562746,1.7136845781717174,2.2845069404451235,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0004730828230834483,5,3,1.4991562469163624,0.865878938893269,5.329070518200751e-15,True,3,0.00042187654181879974,7.323244558471442e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,9,1.714612470374394,2.2840658887632426,2.2845069480419498,1.714143895700262,2.2845207057396624,2.2845207057396624,0.00046857467413197185,5,3,2.499156246967572,0.8662036947652331,5.773159728050814e-15,True,3,0.0004218765162140592,-8.914549039734654e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,10,1.290122288695345,3.141269964047673,1.8517930544365682,1.289761425292083,3.141592653589793,1.8518312282977105,0.0003608634032619129,5,3,3.4992297939304766,0.8668750440043179,8.215650382226158e-14,True,3,0.0003851030347616913,-0.00042482010993977193,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,12,1.8521642829546927,1.2894283706351004,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.00033305465698263426,5,3,0.9987499999999205,-1.6472756740241895e-19,4.440892098500626e-16,True,3,0.0006250000000397327,8.236378370120948e-20,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,13,1.5711571706974785,1.5704354828923146,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0003608439025819532,5,3,1.99875,-2.2207928976961054e-16,2.220446049250313e-16,True,3,0.0006249999999999867,1.1103964488480527e-16,True,observe_and_move,
0.02,0,0.5,0.0,ideal,5,14,1.2900945440041498,1.8514981095856435,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.00033311871206676,5,3,2.9987500000000784,1.4968481655919497e-20,4.440892098500626e-16,True,3,0.0006249999999607958,-7.484240827959749e-21,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,2,3.1410435505599397,1.851290215194835,1.2897533353651045,3.141592653589793,1.85183122829771,1.289761425292083,0.0005491030298534483,6,3,1.4994601998273758,2.5979651056104283,2.0872192862952943e-14,True,3,0.0002699000863121137,5.555287144387577e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,3,1.8523725778973277,3.141059508843669,1.28975322043859,1.85183122829771,3.141592653589793,1.289761425292083,0.0005413495996176021,6,3,2.499446138361855,2.5982360321807474,2.5091040356528538e-14,True,3,0.00027693081907242956,-7.991041371568919e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,4,3.1413099650893477,1.5705258100196602,1.5707841550696877,3.141592653589793,1.5707963267948966,1.5707963267948968,0.00028268850044543825,6,3,0.9995313781568484,1.7318045077033386,0.0,True,3,0.0002343109215757755,0.0001231499327692953,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,5,2.2848854405252865,2.2841637921725475,1.7141360744817522,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0003647347856241545,6,3,1.9995625264899963,1.73206444739254,4.440892098500626e-16,True,3,0.00021873675500183598,-6.819911831379422e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,6,1.5710669270532807,3.1413343235774156,1.5707840565488902,1.5707963267948966,3.141592653589793,1.5707963267948968,0.0002706002583841016,6,3,2.999531379667989,1.7323458217967382,0.0,True,3,0.00023431016600539145,-0.00014750711393052285,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,7,3.141387744152421,1.2895810783919224,1.8518066657604986,3.141592653589793,1.289761425292083,1.8518312282977105,0.00020490943737216938,6,3,0.4996024310560961,0.8656440498966943,7.105427357601002e-15,True,3,0.00019878447195195714,0.00019067694387203682,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,8,2.28475854494001,1.7139148641190094,2.2845118981205674,2.2845207057396624,1.714143895700262,2.2845207057396624,0.00023783920034770034,6,3,1.4995781148254452,0.8659544513576409,4.440892098500626e-16,True,3,0.00021094258727738513,3.547621339872187e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,9,1.7143788138253304,2.284294577507544,2.284511915846712,1.714143895700262,2.2845207057396624,2.2845207057396624,0.00023491812506848397,6,3,2.49957811483011,0.8661168156409438,0.0,True,3,0.0002109425849450286,-4.570592825270392e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,10,1.2899418087821342,3.1414365863399594,1.851806912057493,1.289761425292083,3.141592653589793,1.8518312282977105,0.00018038349005111698,6,3,3.499616494400882,0.8664554660635722,4.884981308350689e-15,True,3,0.00019175279955896407,-0.00021503113956689024,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,12,1.8519977636365563,1.2895948899532368,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.00016653533884625205,6,3,0.9993749999999592,-1.6651955278754433e-16,0.0,True,3,0.00031250000002042144,8.325977639377217e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,13,1.5709767487520607,1.5706159048377326,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.00018042195716416742,6,3,1.9993750000000001,-2.83281854688042e-20,0.0,True,3,0.00031249999999993783,1.41640927344021e-20,True,observe_and_move,
0.02,0,0.5,0.0,ideal,6,14,1.2899279766446905,1.8516646769451028,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.00016655135260745801,6,3,2.99937500000004,1.6660314512403116e-16,0.0,True,3,0.0003124999999799538,-8.330157256201558e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,2,3.1413172236373343,1.8515607215449132,1.289756502092421,3.141592653589793,1.85183122829771,1.289761425292083,0.0002754299524587722,7,3,1.4997309074412082,2.5980233239715953,1.1102230246251565e-15,True,3,0.00013454627939590846,2.644369086035603e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,3,1.8521018174427455,3.1413270788674095,1.2897564108694317,1.85183122829771,3.141592653589793,1.289761425292083,0.00027058914503541587,7,3,2.4997223154504056,2.5981588689036714,1.5543122344752192e-15,True,3,0.0001388422747972129,-4.1328775177706945e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,4,3.141449992935396,1.5706610846714082,1.5707889082639874,3.141592653589793,1.5707963267948966,1.5707963267948968,0.00014266065439727527,7,3,0.9997657355337349,1.7319303709166796,0.0,True,3,0.00011713223313253307,6.021832609881539e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,5,2.2847034938629673,2.2843426874367316,1.7141391258798875,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.00018278812330496663,7,3,1.9997812735096379,1.7320591429341186,0.0,True,3,0.0001093632451810711,-4.167682620681568e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,6,1.570931589053948,3.141464878466577,1.570788839659062,1.5707963267948966,3.141592653589793,1.5707963267948968,0.0001352622590513608,7,3,2.9997657371336057,1.7322010125129224,4.440892098500626e-16,True,3,0.00011713143319713737,-7.510247202258125e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,7,3.1414874553235705,1.289671266469096,1.8518161888544749,3.141592653589793,1.289761425292083,1.8518312282977105,0.00010519826622257256,7,3,0.4998004549684487,0.865837551437293,4.440892098500626e-16,True,3,9.977251577564239e-05,9.392617357267818e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,8,2.2846402790098757,1.7140296982105443,2.2845153299591665,2.2845207057396624,1.714143895700262,2.2845207057396624,0.00011957327021328013,7,3,1.4997890513760133,0.8659910693781209,2.220446049250313e-16,True,3,0.00010547431199336987,1.7167203158752198e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,9,1.7142616756938844,2.2844082819332208,2.284515349552481,1.714143895700262,2.2845207057396624,2.2845207057396624,0.00011777999362250213,7,3,2.4997890513674577,0.8660722410756329,2.220446049250313e-16,True,3,0.00010547431627117021,-2.3418645597239607e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,10,1.2898515930441554,3.141517253054139,1.851816461081292,1.289761425292083,3.141592653589793,1.8518312282977105,9.01677520723787e-05,7,3,3.499809048186525,0.8662430198176431,2.220446049250313e-16,True,3,9.547590673752993e-05,-0.0001088080166023464,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,12,1.8519144979692892,1.289678155620504,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,8.326967157912257e-05,7,3,0.9996874999999794,-1.6653863160769686e-16,0.0,True,3,0.000156250000010294,8.326931580384843e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,13,1.570886537774213,1.5707061158155804,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,9.021097931638522e-05,7,3,1.9996874999999998,2.2202233630916923e-16,2.220446049250313e-16,True,3,0.00015625000000007994,-1.1101116815458462e-16,True,observe_and_move,
0.02,0,0.5,0.0,ideal,7,14,1.2898446989670969,1.8517479546226963,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,8.327367501403948e-05,7,3,2.9996875000000207,-1.6654121579190664e-16,0.0,True,3,0.00015624999998964384,8.327060789595332e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,2,3.14145451599789,1.8516959915635631,1.289758524434327,3.141592653589793,1.85183122829771,1.289761425292083,0.00013813759190295372,8,3,1.4998658626118115,2.598051097238791,0.0,True,3,6.706869409423e-05,1.2557057262441162e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,3,1.851966484107292,3.141460364316009,1.2897584587562854,1.85183122829771,3.141592653589793,1.289761425292083,0.00013525580958195782,8,3,2.4998607863788935,2.598118916608546,4.440892098500626e-16,True,3,6.960681055323548e-05,-2.1352627614934505e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,4,3.1415206686498616,1.5707287198455269,1.5707919488043347,3.141592653589793,1.5707963267948966,1.5707963267948968,7.198493993154642e-05,8,3,0.9998828967770013,1.731991948716407,0.0,True,3,5.855161149936894e-05,2.9429426235072498e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,5,2.2846123097984714,2.2844319178655534,1.7141410795155618,2.2845207057396624,2.2845207057396624,1.7141438957002622,9.16040588090361e-05,8,3,1.99989064343335,1.732055732939061,4.440892098500626e-16,True,3,5.4678283324949284e-05,-2.4626850918529897e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,6,1.5708639382065475,3.141529464374862,1.570791904598177,1.5707963267948966,3.141592653589793,1.5707963267948968,6.761141165090301e-05,8,3,2.9998828981514527,1.732127255490808,2.220446049250313e-16,True,3,5.8550924273648164e-05,-3.8223960965422243e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,7,3.141538667735188,1.2897163567203882,1.8518223110148,3.141592653589793,1.289761425292083,1.8518312282977105,5.3985854604921e-05,8,3,0.49989984850354097,0.8659329080577558,2.220446049250313e-16,True,3,5.007574822951666e-05,4.624786334128661e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,8,2.284580820995334,1.7140869571893362,2.284517528994916,2.2845207057396624,1.714143895700262,2.2845207057396624,6.0115255671622236e-05,8,3,1.499894521794994,0.8660088084212727,4.440892098500626e-16,True,3,5.273910250302993e-05,8.29768158283617e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,9,1.7142029476413188,2.2844648134514336,2.2845175460868337,1.714143895700262,2.2845207057396624,2.2845207057396624,5.905194105682021e-05,8,3,2.499894521788359,0.8660493871775347,4.440892098500626e-16,True,3,5.273910582048735e-05,-1.1991696548141473e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,10,1.289806496097227,3.1415562626124114,1.8518225484699482,1.289761425292083,3.141592653589793,1.8518312282977105,4.5070805144042936e-05,8,3,3.4999049255401706,0.8661354859144318,4.440892098500626e-16,True,3,4.7537229914684787e-05,-5.504106499670813e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,12,1.8518728636339845,1.2897197899558088,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,4.163533627421501e-05,8,3,0.9998437499999908,1.6650913982942968e-16,2.220446049250313e-16,True,3,7.812500000459188e-05,-8.325456991471484e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,13,1.5708414322846465,1.5707512213051467,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,4.510548974989703e-05,8,3,1.9998437500001058,-3.2516970967476173e-21,3.064215547965432e-14,True,2,7.812499994708233e-05,1.6258485483738086e-21,True,observe_and_move,
0.02,0,0.5,0.0,ideal,8,14,1.2898030616292135,1.8517895919605798,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,4.1636337130501744e-05,8,3,2.9998437500000095,1.6655121109903933e-16,0.0,True,3,7.812499999526601e-05,-8.327560554951967e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,2,3.1415233796439104,1.8517636240502635,1.2897597555936469,3.141592653589793,1.85183122829771,1.289761425292083,6.927394588274183e-05,9,3,1.4999331383509102,2.598064317528276,4.440892098500626e-16,True,3,3.343082454487778e-05,5.9469125199829165e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,3,1.8518988361172986,3.1415267598940413,1.2897597111682466,1.85183122829771,3.141592653589793,1.289761425292083,6.760781958847772e-05,9,3,2.4999302103476744,2.598098253590595,2.220446049250313e-16,True,3,3.4894826162812365e-05,-1.102111863948707e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,4,3.1415563355956,1.5707625327056292,1.5707938028899708,3.141592653589793,1.5707963267948966,1.5707963267948968,3.63179941929026e-05,9,3,0.9999414657846959,1.73202205932233,0.0,True,3,2.9267107652053426e-05,1.4374123273541706e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,5,2.284566612353923,2.284476423263483,1.7141422715621806,2.2845207057396624,2.2845207057396624,1.7141438957002622,4.590661426062681e-05,9,3,1.9999453258361952,1.7320536490728673,4.440892098500626e-16,True,3,2.7337081902389926e-05,-1.420751995051539e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,6,1.5708301215893428,3.1415614098114295,1.5707937757788142,1.5707963267948966,3.141592653589793,1.5707963267948968,3.379479444620692e-05,9,3,2.999941466834551,1.732089702428692,0.0,True,3,2.9266582724396528e-05,-1.9447429907448743e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,7,3.141564960768052,1.2897388978974782,1.8518260628705738,3.141592653589793,1.289761425292083,1.8518312282977105,2.769282174108767e-05,9,3,0.49994973538669224,0.8659798803651673,0.0,True,3,2.513230665388e-05,2.2761709635554794e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,8,2.2845509284164014,1.714115506789223,2.2845188719739618,2.2845207057396624,1.714143895700262,2.2845207057396624,3.0222676739022347e-05,9,3,1.4999472585095759,0.8660173925023198,0.0,True,3,2.6370745212056512e-05,4.005641059290355e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,9,1.7141735030568916,2.2844929189818552,2.28451888514084,1.714143895700262,2.2845207057396624,2.2845207057396624,2.960735662971281e-05,9,3,2.499947258508382,0.8660376773836236,4.440892098500626e-16,True,3,2.6370745809023433e-05,-6.1367995926042695e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,10,1.2897839533481437,3.14157510805194,1.851826245779503,1.289761425292083,3.141592653589793,1.8518312282977105,2.2528056060622248e-05,9,3,3.4999526639190903,0.8660810727137185,4.440892098500626e-16,True,3,2.366804045483839e-05,-2.7834464640053014e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,12,1.851852046090962,1.2897406074988313,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,2.0817793251692862e-05,9,3,0.9999218749999947,1.6651972172028805e-16,0.0,True,3,3.906250000262901e-05,-8.325986086014402e-17,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,13,1.5708188795397984,1.570773774049995,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,2.2552744901815913e-05,9,3,1.9999218749999603,2.2204321178810766e-16,3.9968028886505635e-15,True,2,3.9062500019837465e-05,-1.1102160589405383e-16,True,observe_and_move,
0.02,0,0.5,0.0,ideal,9,14,1.2897822433355473,1.8518104102542459,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,2.081804346443228e-05,9,3,2.999921875000005,8.51144751587696e-21,0.0,True,3,3.906249999752198e-05,-4.25572375793848e-21,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,2,3.141557916589979,1.8517974354935478,1.2897604810964312,3.141592653589793,1.85183122829771,1.289761425292083,3.473699981393352e-05,10,3,1.4999666740020174,2.5980705952790912,0.0,True,3,1.666299899127921e-05,2.8080371123895276e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,3,1.8518650211201744,3.1415598337336323,1.2897604523257795,1.85183122829771,3.141592653589793,1.289761425292083,3.3792822464295824e-05,10,3,2.499965015191294,2.5980875779324197,4.440892098500626e-16,True,3,1.7492404353003366e-05,-5.683289551861037e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,4,3.1415743327224717,1.5707794354423334,1.5707948972801384,3.141592653589793,1.5707963267948966,1.5707963267948968,1.8320867321452994e-05,10,3,0.9999707430358742,1.7320367747551735,0.0,True,3,1.4628482062906123e-05,7.016406851856338e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,5,2.284543711072718,2.2844986205955045,1.7141429755113642,2.2845207057396624,2.2845207057396624,1.7141438957002622,2.300533305543695e-05,10,3,1.9999726653697607,1.7320524177152103,0.0,True,3,1.3667315119647583e-05,-8.050731665765198e-07,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,6,1.5708132180452443,3.1415772079268147,1.5707948812075274,1.5707963267948966,3.141592653589793,1.5707963267948968,1.68912503477614e-05,10,3,2.999970743779417,1.7320705895034145,0.0,True,3,1.4628110291514673e-05,-9.89096726866645e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,7,3.1415784541995735,1.2897501657052317,1.8518282884943416,3.141592653589793,1.289761425292083,1.8518312282977105,1.4199390219626906e-05,10,3,0.4999747735709755,0.8660030089585081,4.440892098500626e-16,True,3,1.2613214512263715e-05,1.1197412965124887e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,8,2.2845358999326524,1.714129741453067,2.284519665793867,2.2845207057396624,1.714143895700262,2.2845207057396624,1.5194192990009014e-05,10,3,1.4999736278388704,0.8660215415865359,0.0,True,3,1.3186080564775438e-05,1.931098951246657e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,9,1.7141587401966076,2.2845068918074287,2.28451967517555,1.714143895700262,2.2845207057396624,2.2845207057396624,1.484449634570062e-05,10,3,2.4999736278418827,0.8660316812996435,4.440892098500626e-16,True,3,1.3186079058646882e-05,-3.138757602549891e-06,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,10,1.2897726851764968,3.1415842031951082,1.8518284188079817,1.289761425292083,3.141592653589793,1.8518312282977105,1.1259884413750143e-05,10,3,3.4999764327306626,0.8660535475947648,4.440892098500626e-16,True,3,1.178363466869392e-05,-1.4071905163226539e-05,True,observe_and_move,
0.02,0,0.5,0.0,ideal,10,12,1.851841637225614,1.2897510163641792,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,1.0408927903826637e-05,10,3,0.9999609374999968,-1.6653444013154485e-16,0.0,True,3,1.953125000159206e-05,8.326722006577243e-17,True,observe_and_move,
