rho,seed,initial_max_error_d,initial_rms_error_d,actual_spacing_d,protocol,eta_c,eta_r,tau_c_d,final_position_budget_d,receiver_estimate_budget_d,budget_group,stop_rule,status,online_status,measurement_slots,tx_uses,relay_scalar_count,public_reference_scalars,final_max_position_error_d,final_position_budget_pass,final_position_budget_excess_d,first_order_reference_propagation_bound_d,online_budget_plus_reference_bound_d,final_rms_position_error_d,cumulative_displacement_d,action_count,record_kind,failures_json,bootstrap_summary_json,main_summary_json,case_dir
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,0.5,1.0,0.0048,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,14,30,12,12,0.0042832974486011225,True,0.0,0.004995998399999999,0.014995998399999998,0.0031883163008178755,1.151674957770597,17,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":6,""stop_round"":6,""action_count"":5,""relay_scalar_count"":12,""angle_slots"":12,""tx_uses"":24,""final_angle_error_rad"":0.001005626472625476,""final_apex_x"":2.0037987897829135,""final_apex_y"":3.462635031881162,""position_tolerance_d"":0.0048,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.00040652836166144013,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_030_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,0.5,1.0,0.0048,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,18,42,12,12,0.004072059707725987,True,0.0,0.004995998399999999,0.014995998399999998,0.0010514012955189992,1.1647048264933202,17,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":6,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.0048,""broadcast_slots"":6,""measurement_slots"":18,""tx_uses"":42,""relay_scalar_count"":12,""public_reference_scalars"":12,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.06515295532361637,""receiver_budget_met_count"":12,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.03257647766180764,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.01628823883090411,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.008144119415451975,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.0040720597077259875,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0040720597077259875}",outputs/q2/protocol_comparison/cases/case_031_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,0.5,1.0,0.0048,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,14,30,12,12,0.0024773773125970544,True,0.0,0.004995998399999999,0.014995998399999998,0.0011976478666661625,0.7307092069547821,17,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":6,""stop_round"":6,""action_count"":5,""relay_scalar_count"":12,""angle_slots"":12,""tx_uses"":24,""final_angle_error_rad"":0.0004197711808822113,""final_apex_x"":2.0005443656205757,""final_apex_y"":3.466518444552526,""position_tolerance_d"":0.0048,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.00015641495842788622,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_032_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,0.5,1.0,0.0048,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,18,42,12,12,0.0024773773125970544,True,0.0,0.004995998399999999,0.014995998399999998,0.0006396560715973651,0.7346228378545466,17,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":6,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.0048,""broadcast_slots"":6,""measurement_slots"":18,""tx_uses"":42,""relay_scalar_count"":12,""public_reference_scalars"":12,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.039638037001562154,""receiver_budget_met_count"":12,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.01981901850078197,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.009909509250390525,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.004954754625196275,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.002477377312597921,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.002477377312597921}",outputs/q2/protocol_comparison/cases/case_033_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,1.0,1.0,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,6,14,4,4,1.23106663444592e-13,True,0.0,0.005204164999999999,0.015204164999999999,3.240084451535201e-14,1.454467092176299,13,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377535,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":6.88338275267597e-14,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_034_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,1.0,1.0,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,6,14,4,4,1.0342709227264813e-13,True,0.0,0.005204164999999999,0.015204164999999999,2.700353849568194e-14,1.454467092176321,13,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":2,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":2,""measurement_slots"":6,""tx_uses"":14,""relay_scalar_count"":4,""public_reference_scalars"":4,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":12,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":2.318213734067276e-15}",outputs/q2/protocol_comparison/cases/case_035_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,1.0,1.0,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,6,14,4,4,1.408855083090244e-13,True,0.0,0.005204164999999999,0.015204164999999999,4.5094610962211376e-14,1.1687768862008874,13,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377544,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":9.658940314238862e-14,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_036_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,1.0,1.0,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,6,14,4,4,1.086422297228066e-13,True,0.0,0.005204164999999999,0.015204164999999999,2.941809300473893e-14,1.1687768862010466,13,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":2,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":2,""measurement_slots"":6,""tx_uses"":14,""relay_scalar_count"":4,""public_reference_scalars"":4,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":12,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_037_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,1.0,1.0,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,6,14,4,4,1.1889887337306656e-13,True,0.0,0.005204164999999999,0.015204164999999999,3.3801885177673015e-14,0.7371002151671395,13,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.464101615137754,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":8.748557434046234e-14,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_038_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,1.0,1.0,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,6,14,4,4,1.1159530867219677e-13,True,0.0,0.005204164999999999,0.015204164999999999,3.200388824951458e-14,0.737100215167144,13,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":2,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":2,""measurement_slots"":6,""tx_uses"":14,""relay_scalar_count"":4,""public_reference_scalars"":4,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":12,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_039_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,1.0,0.75,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,8,20,4,4,0.00896798077499584,True,0.0,0.005204164999999999,0.015204164999999999,0.005575610748420655,1.3838891349104365,26,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377535,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.007651954238970582,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_040_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,1.0,0.75,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.008967980774996073,True,0.0,0.005204164999999999,0.015204164999999999,0.005575610748420502,1.383889134910439,26,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":9,""calibration_action"":false,""receiver_action_count"":2,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":2,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":2.318213734067276e-15}",outputs/q2/protocol_comparison/cases/case_041_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,1.0,0.75,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,8,20,4,4,0.008806227115708928,True,0.0,0.005204164999999999,0.015204164999999999,0.004791157774733329,1.1082513389319049,25,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377544,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.010338263197386954,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_042_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,1.0,0.75,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.008806227115709164,True,0.0,0.005204164999999999,0.015204164999999999,0.004791157774732729,1.1082513389319157,25,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":10,""calibration_action"":false,""receiver_action_count"":1,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_043_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,1.0,0.75,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,7,17,4,4,0.009253201337261305,True,0.0,0.005204164999999999,0.015204164999999999,0.005447939820029095,0.6676521329122073,19,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.464101615137754,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":3,""tx_uses"":9,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.010517053331299486,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_044_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,1.0,0.75,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,9,21,6,6,0.009253201337257605,True,0.0,0.005204164999999999,0.015204164999999999,0.005447939820028758,0.6676521329122104,19,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":3,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":3,""measurement_slots"":9,""tx_uses"":21,""relay_scalar_count"":6,""public_reference_scalars"":6,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":6,""calibration_action"":false,""receiver_action_count"":6,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":6,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_045_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,0.75,0.75,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,12,28,8,8,0.009517549642876332,True,0.0,0.005204164999999999,0.015204164999999999,0.006499161454954655,1.3689778257351226,28,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":4,""stop_round"":4,""action_count"":3,""relay_scalar_count"":8,""angle_slots"":8,""tx_uses"":16,""final_angle_error_rad"":0.000670155464258082,""final_apex_x"":2.001967877242676,""final_apex_y"":3.4660553452826943,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.75}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.007547043910230755,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_046_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,0.75,0.75,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.008967980774996073,True,0.0,0.005204164999999999,0.015204164999999999,0.005621394433115903,1.381116121689864,28,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.04436821152921457,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.011092052882302623,""receiver_budget_met_count"":9,""calibration_action"":true,""receiver_action_count"":2,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.0027730132205765184,""receiver_budget_met_count"":2,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0027730132205765184}",outputs/q2/protocol_comparison/cases/case_047_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,0.75,0.75,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,12,28,8,8,0.00958145221232477,True,0.0,0.005204164999999999,0.015204164999999999,0.00549496279746926,1.099561012498104,27,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":4,""stop_round"":4,""action_count"":3,""relay_scalar_count"":8,""angle_slots"":8,""tx_uses"":16,""final_angle_error_rad"":0.0005028529126551717,""final_apex_x"":2.0018993948914563,""final_apex_y"":3.4633683235094574,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.75}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.010166497660319962,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_048_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,0.75,0.75,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.008806227115709235,True,0.0,0.005204164999999999,0.015204164999999999,0.004819912239184282,1.1062153090780507,27,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.03257647766180764,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.008144119415452162,""receiver_budget_met_count"":10,""calibration_action"":true,""receiver_action_count"":1,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.002036029853862659,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.002036029853862659}",outputs/q2/protocol_comparison/cases/case_049_unallocated_reference_budget
