stage,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,source
dynamic_main,3,4,-0.013836203860069118,-0.00783153006528381,1.0138362038600688,1.739882337634161,known_current_anchors
dynamic_main,3,5,-0.015597949594803762,0.00535846528068995,2.0155979495948038,1.726692342288187,known_current_anchors
dynamic_main,3,6,-0.02163825975145861,-0.0027590840308664433,3.021638259751458,1.7348098915997439,known_current_anchors
dynamic_main,3,7,-0.012005394634925892,-0.007737103396324996,0.5120053946349263,0.8737625071807735,known_current_anchors
dynamic_main,3,8,-0.0065731984943491195,-0.009118439682030466,1.5065731984943491,0.8751438434664687,known_current_anchors
dynamic_main,3,9,-0.014657796858160932,-0.0026065630841926035,2.5146577968581605,0.868631966868631,known_current_anchors
dynamic_main,3,10,-0.009754239254909924,-0.005720288055819978,3.5097542392549093,0.8717456918402589,known_current_anchors
dynamic_main,3,12,-0.008627729153434127,-0.0025921257552674972,1.0086277291534334,0.0025921257552672856,known_current_anchors
dynamic_main,3,13,0.004468678541718063,0.00037024570982515276,1.9955313214582102,-0.00037024570981410994,known_current_anchors
dynamic_main,3,14,-0.005152045528213911,0.005181047178551094,3.005152045528214,-0.005181047178551214,known_current_anchors
dynamic_calibration,4,1,-0.007871508970703989,-0.007814920579759299,2.007871508970704,3.4719165357175137,current_C_hat
dynamic_main,4,2,-0.01011397364399802,-0.0023058584978778995,1.5101139736439966,2.600382069851193,known_current_anchors
dynamic_main,4,3,-0.005965050131203409,-0.0011613704745865316,2.5059650501312034,2.599237581827902,known_current_anchors
dynamic_main,4,4,-0.006918101930034504,-0.003915765032642016,1.0069181019300344,1.735966572601519,known_current_anchors
dynamic_main,4,5,-0.007798974797401881,0.002679232640344975,2.007798974797402,1.7293715749285319,known_current_anchors
dynamic_main,4,6,-0.010819129875728972,-0.0013795420154334437,3.010819129875729,1.7334303495843104,known_current_anchors
dynamic_main,4,7,-0.006002697317463057,-0.003868551698167466,0.5060026973174633,0.8698939554826061,known_current_anchors
dynamic_main,4,8,-0.0032865992471745598,-0.004559219841015094,1.5032865992471747,0.8705846236254535,known_current_anchors
dynamic_main,4,9,-0.007328898429080244,-0.0013032815420963573,2.5073288984290802,0.8673286853265346,known_current_anchors
dynamic_main,4,10,-0.004877119627454629,-0.002860144027910294,3.5048771196274546,0.8688855478123485,known_current_anchors
dynamic_main,4,12,-0.004313864576716231,-0.0012960628776335355,1.0043138645767171,0.0012960628776337501,known_current_anchors
dynamic_main,4,14,-0.0025760227641069555,0.0025905235892756382,3.002576022764107,-0.0025905235892755758,known_current_anchors
dynamic_calibration,5,1,-0.003935754485352216,-0.003907460289879872,2.0039357544853518,3.468009075427634,current_C_hat
dynamic_main,5,2,-0.005056986821998288,-0.0011529292489387277,1.5050569868219983,2.5992291406022545,known_current_anchors
dynamic_main,5,3,-0.0029825250656019264,-0.0005806852372929328,2.5029825250656015,2.598656896590609,known_current_anchors
dynamic_main,5,4,-0.0034590509650174184,-0.001957882516321008,1.003459050965017,1.734008690085198,known_current_anchors
dynamic_main,5,5,-0.0038994873987012735,0.001339616320172765,2.0038994873987006,1.7307111912487048,known_current_anchors
dynamic_main,5,6,-0.005409564937864708,-0.0006897710077164998,3.0054095649378643,1.732740578576594,known_current_anchors
dynamic_main,5,7,-0.003001348658731584,-0.0019342758490837886,0.5030013486587317,0.8679596796335223,known_current_anchors
dynamic_main,5,8,-0.0016432996235874464,-0.002279609920507575,1.5016432996235873,0.868305013704946,known_current_anchors
dynamic_main,5,9,-0.003664449214540344,-0.0006516407710480121,2.50366444921454,0.8666770445554866,known_current_anchors
dynamic_main,5,10,-0.0024385598137275366,-0.0014300720139547862,3.502438559813727,0.8674554757983937,known_current_anchors
dynamic_main,5,12,-0.0021569322883587816,-0.0006480314388169004,1.0021569322883583,0.0006480314388168497,known_current_anchors
dynamic_calibration,6,1,-0.001967877242676108,-0.001953730144940158,2.0019678772426754,3.466055345282694,current_C_hat
dynamic_main,6,2,-0.002528493410998922,-0.0005764646244690308,1.5025284934109995,2.5986526759777853,known_current_anchors
dynamic_main,6,6,-0.002704782469022504,-0.00034488550378886096,3.0027047824688418,1.732395693072805,known_current_anchors
