case,gain,slot,phase_of_current_state,statistic,root_expected_rms_lin_squared_m,trace_second_moment_m2,minimum_second_moment_eigenvalue_m2,initial_true_geometric_root_expected_rms_squared_m
exact_local,0.5,431,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.4213047038179932e-60,5.276444821858025e-119,-1.0325643448845179e-135,
bearing_0.001deg_local,0.5,431,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,431,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,432,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.4375007213429224e-60,5.347268789892541e-119,-3.501622314792133e-135,
bearing_0.001deg_local,0.5,432,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,432,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,433,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.2275946861630869e-60,1.356289842146263e-119,-1.1419905016733852e-135,
bearing_0.001deg_local,0.5,433,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,433,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,434,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.23578123688005e-60,1.3744397388823075e-119,-1.1750002443506626e-136,
bearing_0.001deg_local,0.5,434,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,434,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,435,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,6.223472970563088e-61,3.485845423379641e-120,-1.2455548196434797e-136,
bearing_0.001deg_local,0.5,435,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,435,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,436,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,6.264850789966477e-61,3.532351987848922e-120,-1.5694982820222773e-136,
bearing_0.001deg_local,0.5,436,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,436,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,437,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,3.1548820156170085e-61,8.957952479217272e-121,-3.7234156278328714e-137,
bearing_0.001deg_local,0.5,437,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,437,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,438,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,3.175794636244092e-61,9.07710441443707e-121,-3.4506573009747075e-137,
bearing_0.001deg_local,0.5,438,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,438,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,439,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.5992125663185373e-61,2.3017327490440103e-121,-9.77598299206546e-138,
bearing_0.001deg_local,0.5,439,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,439,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,440,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.6097813210994207e-61,2.3322563115845372e-121,-1.1779472142574905e-137,
bearing_0.001deg_local,0.5,440,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,440,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,441,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,8.1059191564116e-62,5.913533283325249e-122,-5.706060217303044e-138,
bearing_0.001deg_local,0.5,441,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,441,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,442,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,8.159328097659239e-62,5.991717150472638e-122,-1.1443405617329695e-138,
bearing_0.001deg_local,0.5,442,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,442,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,443,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,4.108389289528164e-62,1.5190976298878757e-122,-3.190389612218553e-139,
bearing_0.001deg_local,0.5,443,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,443,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,444,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,4.1353778163186465e-62,1.5391214715330343e-122,-1.2016566667690599e-139,
bearing_0.001deg_local,0.5,444,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,444,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,445,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.082161416270944e-62,3.9018565470666805e-123,-1.0075169642260065e-139,
bearing_0.001deg_local,0.5,445,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,445,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,446,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.0957984439930135e-62,3.953134006059183e-123,-2.209753312300637e-139,
bearing_0.001deg_local,0.5,446,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,446,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,447,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.0551906225063357e-62,1.0020845248427773e-123,-2.6782889292274927e-140,
bearing_0.001deg_local,0.5,447,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,447,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,448,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.0620808866505544e-62,1.015214228809585e-123,-1.6880592125396807e-140,
bearing_0.001deg_local,0.5,448,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,448,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,449,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,5.347138180946025e-63,2.573269805351769e-124,-1.8553465251788533e-140,
bearing_0.001deg_local,0.5,449,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,449,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,450,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,5.381950093672173e-63,2.6068848129700124e-124,-1.1982725781877297e-140,
bearing_0.001deg_local,0.5,450,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,450,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,451,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.7094807996965844e-63,6.607157583531999e-125,-3.2118278446895e-141,
bearing_0.001deg_local,0.5,451,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,451,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,452,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.7270679723519814e-63,6.693209753245153e-125,-2.2787806623215903e-141,
bearing_0.001deg_local,0.5,452,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,452,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,453,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.3728565553364458e-63,1.6962616093772266e-125,-1.5007782776028585e-141,
bearing_0.001deg_local,0.5,453,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,453,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,454,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.3817412099528602e-63,1.7182878941537948e-125,-3.892267313307556e-142,
bearing_0.001deg_local,0.5,454,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,454,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,455,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,6.95566862534556e-64,4.354319342305493e-126,-1.965465251931621e-142,
bearing_0.001deg_local,0.5,455,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,455,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,456,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,7.000549540572478e-64,4.410692448300857e-126,-1.5044847116478737e-142,
bearing_0.001deg_local,0.5,456,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,456,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,457,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,3.5239315560360335e-64,1.1176284250463888e-126,-5.471206752663257e-143,
bearing_0.001deg_local,0.5,457,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,457,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,458,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,3.546601985066893e-64,1.1320547076432384e-126,-5.67558225920222e-143,
bearing_0.001deg_local,0.5,458,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,458,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,459,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.7852174509255635e-64,2.8683012123802505e-127,-5.096296761408661e-144,
bearing_0.001deg_local,0.5,459,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,459,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,460,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.7966682263194053e-64,2.9052150439191456e-127,-1.1173415460972763e-143,
bearing_0.001deg_local,0.5,460,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,460,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,461,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,9.043365333845643e-65,7.3604210905261e-128,-1.5353362485775463e-144,
bearing_0.001deg_local,0.5,461,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,461,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,462,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,9.101199891041823e-65,7.454865551102973e-128,-2.7067062986505476e-144,
bearing_0.001deg_local,0.5,462,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,462,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,463,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,4.580833793146959e-65,1.8885634416393443e-128,-9.086014556584045e-145,
bearing_0.001deg_local,0.5,463,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,463,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,464,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,4.6100428497692885e-65,1.912724556903805e-128,-7.254626560479974e-145,
bearing_0.001deg_local,0.5,464,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,464,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,465,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.320249617630719e-65,4.845202459303948e-129,-3.433745687498562e-145,
bearing_0.001deg_local,0.5,465,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,465,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,466,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,2.3350007539060855e-65,4.907005668667789e-129,-1.7673870536978513e-145,
bearing_0.001deg_local,0.5,466,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,466,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,467,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.1751703056353273e-65,1.2429227225223259e-129,-1.0194306136989228e-145,
bearing_0.001deg_local,0.5,467,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,467,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,468,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.1826195372295338e-65,1.2587300728532971e-129,-3.8029482848824403e-146,
bearing_0.001deg_local,0.5,468,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,468,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,469,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,5.951727480326955e-66,3.1880754000071135e-130,-3.499351696370812e-146,
bearing_0.001deg_local,0.5,469,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,469,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,470,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,5.989343752944759e-66,3.228501473184457e-130,-1.3908355254265126e-146,
bearing_0.001deg_local,0.5,470,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,470,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,471,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,3.014127343560706e-66,8.176467278880286e-131,-4.0716537603749037e-147,
bearing_0.001deg_local,0.5,471,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,471,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,472,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,3.0331214358711633e-66,8.279843080267032e-131,-3.273544087394388e-147,
bearing_0.001deg_local,0.5,472,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,472,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,473,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.526358983788399e-66,2.0967945726523986e-131,-3.459224408407571e-148,
bearing_0.001deg_local,0.5,473,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,473,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,474,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,1.5359494572815676e-66,2.123226661791188e-131,-1.2480752680408756e-147,
bearing_0.001deg_local,0.5,474,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
combined_0.001deg_1pct_local,0.5,474,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037696186408167007,0.00012789022227473475,3.974386948396442e-07,
exact_local,0.5,475,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,7.729092513771275e-67,5.3764983977791656e-132,-1.8183721317922516e-148,
bearing_0.001deg_local,0.5,475,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036912099748462554,0.00012262527970564044,6.041343409004619e-07,
combined_0.001deg_1pct_local,0.5,475,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0036914966273718887,0.00012264432614908226,6.042867379029679e-07,
exact_local,0.5,476,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,7.777514264603188e-67,5.4440755322495464e-132,-2.0603437395814697e-148,
bearing_0.001deg_local,0.5,476,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0037693307079584492,0.0001278706858736269,3.973422670492847e-07,
