path,path_index,receiver_id,anchor,t,circle_theta_rad,point_x,point_y,angle_01_rad,angle_02_rad,angle_12_rad,min_observed_angle_rad,endpoint_zero_or_pi_rows,nonsmooth_jacobian_rows,full_regular_row_count,full_rank,full_sigma_min,selected_indices,selected_regular_row_count,selected_rank,selected_sigma_min,selected_inverse_amplification,estimator_success,candidate_x,candidate_y,candidate_error_to_path_d,full_residual_rad,estimator_message
reference_ray,1,7,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,1;2,2,2,0.21978111698720643,4.549981425648185,True,1.9800000000000002,3.429460598986377,4.965068306494546e-16,8.881784197001252e-16,`gtol` termination condition is satisfied.
reference_ray,1,8,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,0;1,1,1,nan,nan,False,1.5,0.8660254037844384,2.607987730032486,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,1,9,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,0;1,1,1,nan,nan,False,2.5,0.8660254037844384,2.6156452358834903,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,1,10,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,0;2,1,1,nan,nan,False,3.5,0.8660254037844384,2.980201335480541,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,1,12,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,0;1,1,1,nan,nan,False,1.0,0.0,3.566735201833744,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,1,13,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,0;1,1,1,nan,nan,False,2.0,0.0,3.4295189166995415,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,1,14,FY01_toward_FY11,0.01,,1.98,3.4294605989863767,3.1415926535897913,2.0856915492675463,1.0559011043222486,1.0559011043222486,0,0,2,2,0.21978111698720643,0;1,1,1,nan,nan,False,3.0,0.0,3.5779323638101372,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,2,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,1;2,2,2,0.21683138121364626,4.611878568511674,True,1.998,3.4606375135226166,0.0,0.0,`gtol` termination condition is satisfied.
reference_ray,2,3,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;2,1,1,nan,nan,False,2.5,2.598076211353316,0.9980060120059395,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,4,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,1;2,2,2,0.21683138121364626,4.611878568511674,True,1.998,3.4606375135226166,0.0,0.0,`gtol` termination condition is satisfied.
reference_ray,2,5,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;2,1,1,nan,nan,False,2.0,1.7320508075688772,1.7285878629679197,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,6,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;2,1,1,nan,nan,False,3.0,1.7320508075688772,1.998003003000746,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,7,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,1;2,2,2,0.21683138121364626,4.611878568511674,False,2.000000002932712,3.4641016151402955,0.004000001468557385,2.0952615631343194,solver converged but complete-triangle residual 2.095e+00 exceeds 1.000e-08
reference_ray,2,8,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;1,1,1,nan,nan,False,1.5,0.8660254037844384,2.6419719907675026,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,9,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;1,1,1,nan,nan,False,2.5,0.8660254037844384,2.64272889264109,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,10,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;2,1,1,nan,nan,False,3.5,0.8660254037844384,2.9980020013335547,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,12,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;1,1,1,nan,nan,False,1.0,0.0,3.601668502236151,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,13,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;1,1,1,nan,nan,False,2.0,0.0,3.4606380914507655,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,2,14,FY01_toward_FY11,0.001,,1.998,3.4606375135226166,3.1415926535897913,2.0935286439769274,1.0480640096128675,1.0480640096128675,0,0,2,2,0.21683138121364626,0;1,1,1,nan,nan,False,3.0,0.0,3.6027789274392066,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,3,2,FY01_toward_FY11,0.0001,,1.9998,3.463755204976241,3.141592653589621,2.094308495522518,1.047284158067103,1.047284158067103,0,0,2,2,0.2165388296051677,1;2,2,2,0.2165388296051677,4.618109379381881,True,1.9997999999999998,3.4637552049762403,4.965068306494546e-16,7.460698725481052e-14,`xtol` termination condition is satisfied.
reference_ray,3,3,FY01_toward_FY11,0.0001,,1.9998,3.463755204976241,3.141592653589621,2.094308495522518,1.047284158067103,1.047284158067103,0,0,2,2,0.2165388296051677,0;2,1,1,nan,nan,False,2.5,2.598076211353316,0.9998000600120005,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,3,4,FY01_toward_FY11,0.0001,,1.9998,3.463755204976241,3.141592653589621,2.094308495522518,1.047284158067103,1.047284158067103,0,0,2,2,0.2165388296051677,1;2,2,2,0.2165388296051677,4.618109379381881,True,1.9998000000000002,3.4637552049762412,4.965068306494546e-16,7.460698725481052e-14,`xtol` termination condition is satisfied.
reference_ray,3,5,FY01_toward_FY11,0.0001,,1.9998,3.463755204976241,3.141592653589621,2.094308495522518,1.047284158067103,1.047284158067103,0,0,2,2,0.2165388296051677,0;2,1,1,nan,nan,False,2.0,1.7320508075688772,1.7317044089566787,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
