slot,receiver_id,transmitters,angle_0_rad,angle_1_rad,angle_2_rad,angle_3_rad,angle_4_rad,angle_5_rad
31,4,0-1-2-5,0.5235977398199503,0.8636252320908233,1.2133904449021782,0.3400274922708733,1.7369881847221285,2.0770156769930015
31,6,0-1-2-5,0.17437965834713623,0.16517441342652542,1.2301488585481137,0.3395540717736631,1.4045285168952504,1.0649744451215872
31,7,0-1-2-5,0.5229465070689048,0.1835840661390633,0.8814802261634915,0.33936244092984136,1.404426733232396,1.065064292302555
31,8,0-1-2-5,0.8716252276490664,0.532549084736864,0.5325594832213437,0.3390761429122024,1.4041847108704104,1.065108567958208
31,9,0-1-2-5,1.2216771209280002,0.8830937271059106,0.18224984831106292,0.33858339382209046,1.4039269692390635,1.0653435754169738
32,3,0-1-2-6,0.8747848734843636,1.2191577014211146,0.5168788652560489,0.3443728279367511,1.3916637387404125,1.7360365666771636
32,4,0-1-2-6,0.5267860454108059,0.868119624364485,0.8653197666101952,0.3413335789536796,1.3921058120210008,1.7334393909746801
32,5,0-1-2-6,0.1745402519689498,0.5142867639213496,1.215944620567467,0.3397465119524003,1.3904848725364167,1.7302313844888166
32,7,0-1-2-6,0.52327218684446,0.18481226645249094,1.2276891907186944,0.3384599203919686,1.7509613775631543,1.4125014571711856
32,8,0-1-2-6,0.8721495285164529,0.5344222849843698,0.8786759314429758,0.33772724353208344,1.7508254599594284,1.4130982164273453
32,9,0-1-2-6,1.2217388296091714,0.8851486726072201,0.5290185579056765,0.3365901570019521,1.750757387514848,1.4141672305128967
33,3,0-1-2-7,0.8738861474864917,1.2202806921015863,0.17113116630909012,0.3463945446150945,1.0450173137955814,1.3914118584106758
33,4,0-1-2-7,0.5275366836240389,0.8703515914377237,0.5189628334107276,0.3428149078136842,1.0464995170347666,1.3893144248484512
33,5,0-1-2-7,0.17831698426828133,0.5189463322515087,0.8678493196824699,0.3406293479832274,1.0461663039507514,1.3867956519339784
33,6,0-1-2-7,0.1744561416404064,0.16461585496591027,1.2189497693809752,0.3390719966063185,1.0444936277405679,1.3835656243468863
33,8,0-1-2-7,0.872406366230948,0.5353761371523091,1.2245690904540985,0.33703022907863894,2.0969754566850463,1.7599452276064076
33,9,0-1-2-7,1.22173782396106,0.8864051907237251,0.875235703107858,0.33533263323733464,2.0969735270689176,1.7616408938315833
34,3,0-1-2-8,0.873316992636179,1.2208969629694253,0.1758186162835592,0.347579970333246,0.6974983763526195,1.0450783466858657
34,4,0-1-2-8,0.5274915253303475,0.8714661272145307,0.1717022626869893,0.3439746018841829,0.6991937880173376,1.0431683899015203
34,5,0-1-2-8,0.17959192777696942,0.5212709419448517,0.5198943803754565,0.34167901416788216,0.699486308152425,1.041165322320308
34,6,0-1-2-8,0.17022367922580314,0.16959356770947048,0.8691420441557974,0.33981724693527354,0.6989183649299945,1.038735611865268
34,7,0-1-2-8,0.523435113707061,0.18530691679241235,1.2207552407495599,0.33812819691464796,0.6973201270424989,1.0354483239571466
34,9,0-1-2-8,1.2217343195967987,0.8869085185689048,1.2225370008166203,0.3348258010278936,2.4442713204134194,2.1094455193855253
35,3,0-1-2-9,0.8730922773237856,1.2212598705176423,0.5239022962789508,0.3481675931938574,0.3491899810448352,0.6973575742386916
35,4,0-1-2-9,0.5271878319026889,0.8720270305567647,0.17673677683806044,0.3448391986540756,0.3504510550646286,0.6952902537187043
35,5,0-1-2-9,0.17972255481044053,0.5224269008427932,0.1711101659262593,0.3427043460323518,0.3508327207367014,0.6935370667690532
35,6,0-1-2-9,0.1688121141999247,0.17207790540645312,0.5196030470836582,0.34089001960637877,0.3507909328837339,0.6916809524901125
35,7,0-1-2-9,0.5189006355690768,0.17988647672242117,0.8692165509247404,0.339014158846655,0.3503159153556632,0.6893300742023184
35,8,0-1-2-9,0.872535326888744,0.5357038250131007,1.2216103749039318,0.3368315018756431,0.3490750480151876,0.6859065498908313
36,2,0-1-3-4,1.2215104496893412,1.2029846543690703,0.8541832301708228,2.4244951040584115,2.0756936798601644,0.3488014241982477
