rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
0.01,23,0.5,16,5,-1.284128667844442e-07,2.803642917825755e-08,2.000000144835047,1.7320507795324303,16
0.01,23,0.5,16,6,-9.594184557926155e-08,1.446616814115842e-07,3.0000001099072304,1.7320506548442696,16
0.01,23,0.5,16,7,-3.5000753628722236e-08,-7.637921795033975e-08,0.5000000526882491,0.8660254985450423,16
0.01,23,0.5,16,8,-1.6353808307556505e-08,6.050729017825773e-08,1.5000000332784216,0.8660253465342939,16
0.01,23,0.5,16,9,-5.122000157342654e-09,1.1906487051849268e-07,2.5000000198687284,0.8660252818815724,16
0.01,23,0.5,16,10,-2.4385534480586557e-08,1.2015734224268826e-07,3.500000036023352,0.8660252715327452,16
0.01,23,0.5,16,12,2.090279049848931e-08,1.882040323586409e-08,1.0000000049773305,-1.8820402595743214e-08,16
0.01,23,0.5,16,13,6.377370642685065e-08,6.365966020993598e-08,1.9999999596865283,-6.365966036021508e-08,16
0.01,23,0.5,16,14,-7.632454845918346e-08,1.5133786832044477e-07,3.000000097364989,-1.5133783308641293e-07,16
0.01,23,0.5,17,2,-5.938385572168414e-08,8.991267330671349e-08,1.5000000841463672,2.5980761275677806,17
0.01,23,0.5,17,3,-7.090779030605177e-08,1.0619690860025344e-07,2.5000000872007373,2.5980761011249487,17
0.01,23,0.5,17,4,-6.809353170211807e-08,-1.435427998686123e-09,1.000000089318521,1.7320508212585501,17
0.01,23,0.5,17,5,-6.420643527960124e-08,1.4018220806377713e-08,2.000000080628612,1.732050793550651,17
0.01,23,0.5,17,6,-4.797092434394301e-08,7.233084409197232e-08,3.000000061936306,1.7320507271751135,17
0.01,23,0.5,17,7,-1.7500376592316513e-08,-3.818960964130369e-08,0.5000000351878725,0.8660254603554327,17
0.01,23,0.5,17,8,-8.17690493093437e-09,3.0253644145439296e-08,1.5000000251015166,0.866025376787938,17
0.01,23,0.5,17,9,-2.561000300715932e-09,5.9532430429776184e-08,2.500000017307728,0.8660253414140028,17
0.01,23,0.5,17,10,-1.2192767240293279e-08,6.007866226731551e-08,3.5000000238305846,0.8660253316114075,17
0.01,23,0.5,17,12,1.0451395693333865e-08,9.410201368131865e-09,1.0000000154287263,-9.41020122761135e-09,17
0.01,23,0.5,17,13,3.188685959720772e-08,3.182983010496799e-08,1.999999991573388,-3.182983025524709e-08,17
0.01,23,0.5,17,14,-3.816229621200762e-08,7.566892146204654e-08,3.0000000592026925,-7.566891162436639e-08,17
0.01,23,0.5,18,2,-2.969193502178058e-08,4.4956332656553855e-08,1.500000054454432,2.598076172524113,18
0.01,23,0.5,18,3,-3.54538960412043e-08,5.3098454078082113e-08,2.5000000517468415,2.5980761542234028,18
0.01,23,0.5,18,4,-3.4046763963679894e-08,-7.177101135624753e-10,1.000000055271757,1.73205082054084,18
0.01,23,0.5,18,5,-3.2103218305934433e-08,7.009112179545696e-09,2.0000000485253935,1.7320508005597632,18
0.01,23,0.5,18,6,-2.3985462282993808e-08,3.616542276763113e-08,3.0000000379508434,1.7320507633405362,18
0.01,23,0.5,18,7,-8.750188296158257e-09,-1.909480479289627e-08,0.5000000264376843,0.8660254412606279,18
0.01,23,0.5,18,8,-4.08845268751179e-09,1.5126822017208497e-08,1.500000021013064,0.86602539191476,18
0.01,23,0.5,18,9,-1.280500372402571e-09,2.976621377159816e-08,2.5000000160272275,0.8660253711802166,18
0.01,23,0.5,18,10,-6.096383620146639e-09,3.003932874667825e-08,3.5000000177342008,0.8660253616507363,18
0.01,23,0.5,18,12,5.2256979854448105e-09,4.705100559165842e-09,1.0000000206544244,-4.705100668445507e-09,18
0.01,23,0.5,18,13,1.5943431130871488e-08,1.5914915052483994e-08,2.000000007516819,-1.5914915202763098e-08,18
0.01,23,0.5,18,14,-1.9081154212230445e-08,3.78344574003542e-08,3.000000040121538,-3.783445422401219e-08,18
0.01,23,0.5,19,2,-1.4845968787646768e-08,2.2478165773165415e-08,1.5000000396084632,2.598076195002279,19
0.01,23,0.5,19,3,-1.772694835366906e-08,2.6549227261085662e-08,2.500000034019893,2.59807618077263,19
0.01,23,0.5,19,4,-1.7023381371217283e-08,-3.5885405758051547e-10,1.0000000382483756,1.732050820181986,19
0.01,23,0.5,19,5,-1.6051609152967217e-08,3.5045565338620577e-09,2.0000000324737846,1.7320508040643197,19
0.01,23,0.5,19,6,-1.1992731030474602e-08,1.8082711772393623e-08,3.000000025958112,1.732050781423248,19
0.01,23,0.5,19,8,-2.0442262327335925e-09,7.563410731048492e-09,1.5000000189688376,0.8660253994781708,19
0.01,23,0.5,19,9,-6.40250075178983e-10,1.4883106747021202e-08,2.5000000153869775,0.8660253860633234,19
0.01,23,0.5,19,10,-3.048191699051017e-09,1.5019663734960886e-08,3.500000014686009,0.8660253766704,19
0.01,23,0.5,19,13,7.971715620946895e-09,7.957457581753147e-09,2.000000015488535,-7.95745762100995e-09,19
0.01,23,0.5,19,14,-9.540578549405154e-09,1.8917227617709645e-08,3.0000000305809595,-1.8917226606302543e-08,19
0.01,23,0.5,20,2,-7.422984782401443e-09,1.12390825535158e-08,1.5000000321854783,2.5980762062413616,20
0.01,23,0.5,20,3,-8.86347417683453e-09,1.3274613630542831e-08,2.500000025156419,2.598076194047244,20
0.01,23,0.5,20,4,-8.511690463564037e-09,-1.7942669572335035e-10,1.0000000297366851,1.7320508200025593,20
0.01,23,0.5,20,5,-8.02580468750591e-09,1.752278544486785e-09,2.0000000244479796,1.7320508058165982,20
0.01,23,0.5,20,9,-3.201250375894915e-10,7.441553151465996e-09,2.5000000150668527,0.8660253935048765,20
0.01,23,0.5,20,14,-4.770289940836392e-09,9.458613559054644e-09,3.0000000258106696,-9.4586130472479e-09,20
0.01,23,0.5,21,2,-3.7114922246672677e-09,5.6195412767579e-09,1.500000028473986,2.598076211860903,21
0.01,23,0.5,21,14,-2.385144970418196e-09,4.729306696260595e-09,3.0000000234255246,-4.729306350987304e-09,21
0.01,47,0.5,1,2,0.002605684120764118,0.001215043995325349,1.4973942975982317,2.5968611627839637,1
0.01,47,0.5,1,3,7.858356148915391e-05,-0.0005055150835773237,2.4999214563908807,2.5985817165556,1
0.01,47,0.5,1,4,0.0015937070314477886,-0.00031084528822244994,0.9984062773965731,1.7323616438283373,1
0.01,47,0.5,1,5,-0.0010312003352619392,0.0008462965299004255,2.0010312091269715,1.731204511030005,1
0.01,47,0.5,1,6,-0.003016193089357966,-0.0014813908416504429,3.003016227561082,1.7335321783477662,1
0.01,47,0.5,1,7,0.0008761416937752842,-0.0015685554459718976,0.49912384536278054,0.8675939457156844,1
0.01,47,0.5,1,8,-0.0036224013050439874,0.0016083946496254775,1.5036224024034008,0.86441700934228,1
0.01,47,0.5,1,9,-0.004822491191282863,0.0027868360414460835,2.504822507212574,0.8632385646069505,1
0.01,47,0.5,1,10,-0.0033718978001644473,-0.0006537540032142686,3.5033719263813334,0.8666791276898158,1
0.01,47,0.5,1,12,-0.0004127873871221377,-0.0007940231374987837,1.0004127833320915,0.000794023133211566,1
0.01,47,0.5,1,13,-0.0008991577006440821,0.0007555323096815897,2.0008991702413184,-0.0007555323096610792,1
0.01,47,0.5,1,14,-0.0010631011760753317,0.005287241369109588,3.0010631305479447,-0.005287241161320703,1
0.01,47,0.5,2,2,0.0013028421176934923,0.0006075220245922441,1.4986971397159252,2.5974686848085558,2
0.01,47,0.5,2,3,3.9291771874783166e-05,-0.00025275754068454503,2.4999607481627555,2.5983289590149155,2
0.01,47,0.5,2,4,0.0007968535405467048,-0.00015542262017032016,0.9992031309371198,1.732206221208167,2
0.01,47,0.5,2,5,-0.0005156001790092013,0.00042314826718248266,2.0005156089479623,1.7316276592971875,2
0.01,47,0.5,2,6,-0.0015080966091465253,-0.0007406953432680385,3.001508130951936,1.7327914830044981,2
0.01,47,0.5,2,7,0.00043807085927780043,-0.000784277694201363,0.49956191622205837,0.866809668021483,2
0.01,47,0.5,2,8,-0.0018112006819278603,0.0008041973201822761,1.5018112017214729,0.8652212066624623,2
0.01,47,0.5,2,9,-0.002411245629227343,0.0013934180404134855,2.5024112615833465,0.864631982647364,2
0.01,47,0.5,2,10,-0.00168594891732754,-0.000326876884264804,3.501685977464006,0.866352250805551,2
0.01,47,0.5,2,12,-0.00020639369672925678,-0.00039701156770842173,1.0002063896353621,0.0003970115655031442,2
0.01,47,0.5,2,13,-0.0004495788618754659,0.0003777661548327731,2.000449591379443,-0.0003777661548283061,2
0.01,47,0.5,2,14,-0.0005315506674206105,0.002643620632236802,3.000531579880524,-0.002643620529083901,2
0.01,47,0.5,3,2,0.0006514210875431248,0.00030376102570683905,1.4993485608034685,2.597772445834263,3
0.01,47,0.5,3,3,1.9645881499830153e-05,-0.000126378769787161,2.4999803940442553,2.598202580245128,3
0.01,47,0.5,3,4,0.0003984267826733223,-7.771129815248301e-05,0.9996015577197931,1.7321285099100145,3
0.01,47,0.5,3,5,-0.00025780009520892655,0.0002115741347266109,2.000257808852753,1.7318392334319141,3
0.01,47,0.5,3,6,-0.0007540483366879069,-0.00037034763308707586,3.0007540826152477,1.732421135371411,3
0.01,47,0.5,3,7,0.00021903543582083018,-0.0003921388326681985,0.49978095165787917,0.8664175291888148,3
0.01,47,0.5,3,8,-0.0009056003556741077,0.0004020986577361607,1.5009056013657989,0.8656233053201985,3
0.01,47,0.5,3,9,-0.0012056228314221151,0.0006967090300242784,2.5012056387519244,0.8653286916773882,3
0.01,47,0.5,3,10,-0.0008429744673090767,-0.00016343838386367882,3.500843002996697,0.8661888124216873,3
0.01,47,0.5,3,12,-0.00010319685002546652,-0.00019850578329102923,1.0001031927853368,0.00019850578221211498,3
0.01,47,0.5,3,13,-0.00022478943670956042,0.00018888307741460726,2.0002248019427333,-0.0001888830774136988,3
0.01,47,0.5,3,14,-0.0002657753729204959,0.0013218102902382775,3.0002658045076034,-0.0013218102388456235,3
0.01,47,0.5,4,2,0.0003257105581009334,0.00015188051952774728,1.4996742713615694,2.5979243263537906,4
0.01,47,0.5,4,3,9.82293853390992e-06,-6.318938461702395e-05,2.4999902169827894,2.598139390860511,4
0.01,47,0.5,4,4,0.0001992133975335375,-3.8855643118784755e-05,0.9998007711173267,1.7320896542668958,4
0.01,47,0.5,4,5,-0.00012890005045540498,0.00010578706792319093,2.0001289088022975,1.7319450204998375,4
0.01,47,0.5,4,6,-0.0003770241843732425,-0.0001851737973227463,3.0003770584308747,1.732235961574088,4
0.01,47,0.5,4,7,0.00010951772099662693,-0.00019606940924110638,0.4998904693788758,0.8662214597795737,4
0.01,47,0.5,4,8,-0.0004528001851888952,0.0002010493276802805,1.50045280118061,0.8658243546478788,4
0.01,47,0.5,4,9,-0.0006028114240950178,0.0003483545198996185,2.500602827327829,0.8656770461972878,4
0.01,47,0.5,4,10,-0.000421487237983742,-8.171916287075254e-05,3.5004215157587133,0.8661070932588166,4
0.01,47,0.5,4,12,-5.159842582269647e-05,-9.925289137507703e-05,1.000051594359514,9.925289083703796e-05,4
0.01,47,0.5,4,13,-0.00011239472123980576,9.444153870700342e-05,2.0001124072214935,-9.44415387066954e-05,4
0.01,47,0.5,4,14,-0.000132887705994289,0.0006609051322225856,3.000132916801609,-0.0006609051066230379,4
0.01,47,0.5,5,2,0.00016285528625903378,7.594026312229829e-05,1.4998371266478285,2.598000266616913,5
0.01,47,0.5,5,3,4.911468159285448e-06,-3.159469217051125e-05,2.4999951284509487,2.5981077961683403,5
0.01,47,0.5,5,4,9.960670186442977e-05,-1.9427818582773426e-05,0.999900377819191,1.732070226448313,5
0.01,47,0.5,5,5,-6.445002665311783e-05,5.289353424076104e-05,2.000064458775644,1.7319979140340782,5
0.01,47,0.5,5,6,-0.0001885121001945489,-9.258688906377266e-05,3.00018854633068,1.7321433746850243,5
0.01,47,0.5,5,7,5.4758862040815703e-05,-9.803470104430279e-05,0.49994522824091664,0.8661234250785294,5
0.01,47,0.5,5,8,-0.00022640009627838964,0.00010052466324478315,1.5002264010843316,0.8659248793111236,5
0.01,47,0.5,5,9,-0.00030140571627579327,0.00017417726241225617,2.500301421611553,0.8658512234597,5
0.01,47,0.5,5,10,-0.00021074362115691692,-4.0859566967865746e-05,3.5002107721375566,0.8660662336918488,5
0.01,47,0.5,5,12,-2.5799213315358394e-05,-4.9626445553089604e-05,1.0000257951461986,4.9626445283948354e-05,5
0.01,47,0.5,5,13,-5.61973620616385e-05,4.722076935334075e-05,2.000056209859432,-4.722076935335464e-05,5
0.01,47,0.5,5,14,-6.644386266541069e-05,0.0003304525597168308,3.0000664729389435,-0.00033045254690620713,5
0.01,47,0.5,6,2,8.14276467226982e-05,3.797013323270093e-05,1.4999185542945512,2.5980382367501456,6
0.01,47,0.5,6,3,2.4557335258634794e-06,-1.5797346016199754e-05,2.4999975841844746,2.598091998822324,6
0.01,47,0.5,6,4,4.980335248061518e-05,-9.71390780368786e-06,0.9999501811716717,1.7320605125405093,6
0.01,47,0.5,6,5,-3.222501403898903e-05,2.64467672601576e-05,2.000032233761605,1.7320243608013384,6
0.01,47,0.5,6,6,-9.425605409929538e-05,-4.6293439736389e-05,3.0000942902765804,1.7320970812452878,6
0.01,47,0.5,6,7,2.737943179140223e-05,-4.9017348732360855e-05,0.499972607672708,0.866074407729797,6
0.01,47,0.5,6,8,-0.00011320004997938948,5.026233132371383e-05,1.500113201034352,0.8659751416424473,6
0.01,47,0.5,6,9,-0.0001507028602418803,8.708863243128695e-05,2.5001507187513115,0.8659383120921313,6
0.01,47,0.5,6,10,-0.00010537181166192511,-2.0429776245500797e-05,3.5001054003258947,0.8660458039156033,6
0.01,47,0.5,6,12,-1.2899606859684276e-05,-2.481322270930471e-05,1.000012895539339,2.4813222574643643e-05,6
0.01,47,0.5,6,13,-2.8098681751798082e-05,2.3610384676795625e-05,2.00002811117768,-2.3610384676559018e-05,6
0.01,47,0.5,6,14,-3.3221936179161915e-05,0.00016522627665504255,3.0000332510027645,-0.00016522627025116458,6
0.01,47,0.5,7,2,4.0713825157245864e-05,1.8985067451016135e-05,1.4999592681197085,2.5980572218175966,7
0.01,47,0.5,7,3,1.2278664860421173e-06,-7.898672973682963e-06,2.4999988120509604,2.59808410014935,7
0.01,47,0.5,7,4,2.4901677014799173e-05,-4.856953158105526e-06,0.9999750828486864,1.7320556555873512,7
0.01,47,0.5,7,5,-1.6112507375876106e-05,1.3223383699689784e-05,2.0000161212542293,1.7320375841850382,7
0.01,47,0.5,7,6,-4.712802905015856e-05,-2.3146717471389522e-05,3.0000471622475304,1.7320739345278164,7
0.01,47,0.5,7,7,1.3689716281156672e-05,-2.450867347153496e-05,0.49998629738898914,0.8660498990563255,7
0.01,47,0.5,7,8,-5.6600025909459006e-05,2.5131165512226605e-05,1.5000566010084426,0.8660002728079594,7
0.01,47,0.5,7,9,-7.535143117287646e-05,4.354431682740412e-05,2.5000753673201386,0.8659818564089588,7
0.01,47,0.5,7,10,-5.2685906372529345e-05,-1.0214884504256005e-05,3.500052714419522,0.866035589031099,7
0.01,47,0.5,7,12,-6.4498035305948775e-06,-1.2406611321044822e-05,1.0000064457358084,1.2406611253598821e-05,7
0.01,47,0.5,7,13,-1.4049341236388457e-05,1.1805192338121146e-05,2.0000140618364437,-1.1805192338437872e-05,7
0.01,47,0.5,7,14,-1.661097051219862e-05,8.261313672621019e-05,3.0000166400322525,-8.261313352495439e-05,7
0.01,47,0.5,8,2,2.035691347679336e-05,9.49253414317397e-06,1.4999796250331854,2.5980667143517397,8
0.01,47,0.5,8,3,6.139331045762475e-07,-3.9493364691889354e-06,2.4999994259840648,2.598080150812881,8
0.01,47,0.5,8,4,1.24508388945066e-05,-2.4284762071280497e-06,0.999987533687581,1.7320532271111442,8
0.01,47,0.5,8,5,-8.05625386623987e-06,6.611691884539361e-06,2.000008065000363,1.7320441958769228,8
0.01,47,0.5,8,6,-2.3564015525279203e-05,-1.1573357537542073e-05,3.000023598232005,1.732062361170279,8
0.01,47,0.5,8,7,6.844858333382442e-06,-1.2254336288430867e-05,0.4999931422473225,0.8660376447200371,8
0.01,47,0.5,8,8,-2.8300013414472858e-05,1.2565582681423049e-05,1.5000283009950282,0.8660128383906409,8
0.01,47,0.5,8,9,-3.767571611201781e-05,2.1772158719790546e-05,2.5000376916040263,0.8660036285676785,8
0.01,47,0.5,8,10,-2.634295345704807e-05,-5.107440443408162e-06,3.500026371466065,0.8660304815906557,8
0.01,47,0.5,8,12,-3.224901815701564e-06,-6.203305643628575e-06,1.0000032208339928,6.203305609970246e-06,8
0.01,47,0.5,8,13,-7.0246707983834256e-06,5.9025961692826735e-06,2.0000070371656453,-5.9025961691551985e-06,8
0.01,47,0.5,8,14,-8.305486467463652e-06,4.130656756275258e-05,3.000008334545785,-4.130656596220181e-05,8
0.01,47,0.5,9,2,1.017845718731536e-05,4.746267280086869e-06,1.4999898034903727,2.59807146061902,9
0.01,47,0.5,9,3,3.069664833432739e-07,-1.9746682260457504e-06,2.499999732950548,2.5980781761446545,9
0.01,47,0.5,9,4,6.225419640681906e-06,-1.2142379176571794e-06,0.9999937591072217,1.7320520128732264,9
0.01,47,0.5,9,5,-4.028127022159822e-06,3.3058459597556933e-06,2.000004036873341,1.7320475017228825,9
0.01,47,0.5,9,6,-1.1782008262795074e-05,-5.786678169528159e-06,3.000011816223742,1.7320565744921095,9
0.01,47,0.5,9,7,3.422429263016946e-06,-6.127167920588761e-06,0.4999965646765855,0.8660315175521165,9
0.01,47,0.5,9,8,-1.415000693727464e-05,6.282791303435786e-06,1.5000141509880909,0.8660191211819444,9
0.01,47,0.5,9,9,-1.8837858318798695e-05,1.0886079512828495e-05,2.5000188537457078,0.8660145146471914,9
0.01,47,0.5,9,10,-1.3171476864082265e-05,-2.5537193172331385e-06,3.5000131999892012,0.8660279278713384,9
0.01,47,0.5,9,12,-1.6124509331083559e-06,-3.101652813301436e-06,1.0000016083830596,3.1016527966688098e-06,9
0.01,47,0.5,9,13,-3.5123354893418224e-06,2.951298084474807e-06,2.0000035248301558,-2.9512980846803913e-06,9
0.01,47,0.5,9,14,-4.152743838803374e-06,2.0653283381149378e-05,3.0000041818019465,-2.065328258105243e-05,9
0.01,47,0.5,10,2,5.089228818033753e-06,2.3731337444043987e-06,1.4999948927191906,2.598073833752764,10
0.01,47,0.5,10,3,1.534832070326786e-07,-9.873341086930054e-07,2.499999886433755,2.598077188810546,10
0.01,47,0.5,10,4,3.112709917152401e-06,-6.071188658474114e-07,0.9999968718171388,1.7320514057543606,10
0.01,47,0.5,10,5,-2.0140635557108766e-06,1.652922988815142e-06,2.0000020228097855,1.7320491546458712,10
0.01,47,0.5,10,6,-5.891004381419762e-06,-2.8933387852259074e-06,3.0000059252193605,1.7320536811533243,10
0.01,47,0.5,10,7,1.7112146799280747e-06,-3.063583848161855e-06,0.49999827589126544,0.8660284539682683,10
0.01,47,0.5,10,8,-7.075003583545403e-06,3.1413956328441017e-06,1.5000070759845072,0.8660222625775772,10
0.01,47,0.5,10,9,-9.41892929118282e-06,5.4430398327975915e-06,2.5000094348164166,0.8660199576870242,10
0.01,47,0.5,10,10,-6.5857384998757595e-06,-1.2768592064782425e-06,3.5000066142507014,0.8660266510121319,10
0.01,47,0.5,10,12,-8.062254789331647e-07,-1.5508264024589043e-06,1.0000008021575808,1.5508263942099054e-06,10
0.01,47,0.5,10,13,-1.7561677896349437e-06,1.4756490422929147e-06,2.000001768662366,-1.4756490423874766e-06,10
0.01,47,0.5,10,14,-2.0763722223815506e-06,1.0326641490614101e-05,3.000002105429724,-1.0326641090438329e-05,10
0.01,47,0.5,11,2,2.5446145214269578e-06,1.1865669244937038e-06,1.499997437333712,2.5980750203196887,11
0.01,47,0.5,11,3,7.674158619686011e-08,-4.936670523481013e-07,2.499999963175341,2.5980766951434937,11
0.01,47,0.5,11,4,1.5563550069819243e-06,-3.0355938640536095e-07,0.9999984281721458,1.732051102194974,11
0.01,47,0.5,11,5,-1.007031800170921e-06,8.264614987929519e-07,2.0000010157779853,1.73204998110737,11
0.01,47,0.5,11,6,-2.9455023156099713e-06,-1.44666924295489e-06,3.0000029797170447,1.7320522344840814,11
0.01,47,0.5,11,7,8.556073640142436e-07,-1.5317918682922205e-06,0.49999913149862946,0.8660269221764001,11
0.01,47,0.5,11,8,-3.5375018493377652e-06,1.5706978072071998e-06,1.500003538482658,0.8660238332753845,11
0.01,47,0.5,11,9,-4.709464711316613e-06,2.721519954784757e-06,2.5000047253517055,0.866022679206979,11
0.01,47,0.5,11,10,-3.2928692836886597e-06,-6.384293774752692e-07,3.500003321381418,0.8660260125827545,11
0.01,47,0.5,11,12,-4.031127457393424e-07,-7.754131991494287e-07,1.000000399044835,7.754131950604767e-07,11
0.01,47,0.5,11,13,-8.780839171329546e-07,7.378245211464573e-07,2.0000008905784488,-7.378245212410194e-07,11
0.01,47,0.5,11,14,-1.0381862620700844e-06,5.16332064523141e-06,3.0000010672434616,-5.163320445206919e-06,11
0.01,47,0.5,12,2,1.272307316946275e-06,5.932834885591376e-07,1.4999987096410288,2.5980756136031773,12
0.01,47,0.5,12,3,3.837072926060614e-08,-2.46833485206821e-07,2.5000000015460704,2.5980764483100085,12
0.01,47,0.5,12,4,7.781775276383129e-07,-1.5177967016555272e-07,0.9999992063496734,1.7320509504153039,12
0.01,47,0.5,12,5,-5.035159114097354e-07,4.13230751616922e-07,2.0000005122620736,1.7320503943381216,12
0.01,47,0.5,12,6,-1.4727512200884973e-06,-7.23334546592902e-07,3.0000015069658246,1.732051511149535,12
0.01,47,0.5,12,7,4.278036939697749e-07,-7.658959062517567e-07,0.4999995593023234,0.8660261562804938,12
0.01,47,0.5,12,8,-1.7687509534791701e-06,7.853488989129076e-07,1.5000017697317045,0.8660246186242834,12
0.01,47,0.5,12,9,-2.354732388409886e-06,1.3607599963494366e-06,2.500002370619317,0.8660240399669753,12
0.01,47,0.5,12,10,-1.6464346590527867e-06,-3.192145753838638e-07,3.500001674946759,0.8660256933681791,12
0.01,47,0.5,12,12,-2.0155637658891834e-07,-3.8770659865898604e-07,1.0000001974884585,3.8770659640149066e-07,12
0.01,47,0.5,12,13,-4.3904196989075217e-07,3.689122607397622e-07,2.000000451536479,-3.689122605012572e-07,12
0.01,47,0.5,12,14,-5.190932070853194e-07,2.581660272719488e-06,3.0000005481502545,-2.5816601724874308e-06,12
0.01,47,0.5,13,2,6.361536866172912e-07,2.966417573802005e-07,1.4999993457947154,2.5980759102449347,13
0.01,47,0.5,13,3,1.9185401711752093e-08,-1.2341677191329836e-07,2.500000020731472,2.5980763248932366,13
0.01,47,0.5,13,4,3.8908872035392505e-07,-7.588992001483774e-08,0.9999995954383938,1.7320508745253838,13
0.01,47,0.5,13,5,-2.5175791651399493e-07,2.06615366260543e-07,2.000000260504157,1.732050600953488,13
0.01,47,0.5,13,6,-7.363755891720558e-07,-3.616673261985781e-07,3.000000770590235,1.7320511494822086,13
0.01,47,0.5,13,7,2.1390185292458064e-07,-3.829479391925794e-07,0.4999997732041763,0.8660257733325547,13
0.01,47,0.5,13,8,-8.843754910614621e-07,3.9267444734703005e-07,1.5000008853562135,0.8660250112987307,13
0.01,47,0.5,13,9,-1.1773662105252214e-06,6.803800077781474e-07,2.500001193253106,0.8660247203469831,13
0.01,47,0.5,13,10,-8.232173380751107e-07,-1.5960723126484666e-07,3.500000851729421,0.8660255337609479,13
0.01,47,0.5,13,12,-1.0077823642262729e-07,-1.9385327268417463e-07,1.000000096710222,1.9385332371731603e-07,13
0.01,47,0.5,13,13,-2.1952089701571253e-07,1.844561301478365e-07,2.000000232015582,-1.844561303534207e-07,13
0.01,47,0.5,13,14,-2.595466412902425e-07,1.2908301112992322e-06,3.000000288603613,-1.2908300611881985e-06,13
0.01,47,0.5,14,2,3.180768572974557e-07,1.4832088490734918e-07,1.4999996638715727,2.5980760585658196,14
0.01,47,0.5,14,3,9.592709071526428e-09,-6.170839284003193e-08,2.5000000303241814,2.5980762631848435,14
0.01,47,0.5,14,4,1.9454440797206374e-07,-3.794488157016218e-08,0.9999997899828017,1.7320508365805023,14
0.01,47,0.5,14,5,-1.2587899433924576e-07,1.0330769140143303e-07,2.0000001346251626,1.7320507042611792,14
0.01,47,0.5,14,6,-3.681878490979784e-07,-1.808335767794489e-07,3.000000402402386,1.7320509686486318,14
0.01,47,0.5,14,7,1.0695093471957406e-07,-1.9147389751505983e-07,0.49999988015511104,0.8660255818586572,14
0.01,47,0.5,14,8,-4.421877526361584e-07,1.9633722231349182e-07,1.5000004431684608,0.8660252076359529,14
0.01,47,0.5,14,9,-5.886831133672388e-07,3.401900088295662e-07,2.5000006045699927,0.8660250605369919,14
0.01,47,0.5,14,10,-4.116086729233359e-07,-7.980358773806984e-08,3.5000004401207483,0.8660254539573602,14
0.01,47,0.5,14,12,-5.038908390542218e-08,-9.692665553506786e-08,1.000000046321138,9.692666818224817e-08,14
0.01,47,0.5,14,13,-1.0976052156053129e-07,9.222806507391822e-08,2.0000001222550603,-9.222806527950248e-08,14
0.01,47,0.5,14,14,-1.2977333940789038e-07,6.454150430766873e-07,3.0000001588302734,-6.454150181115112e-07,14
0.01,47,0.5,15,2,1.5903840089315224e-07,7.416042424601699e-08,1.4999998229099736,2.598076132726244,15
0.01,47,0.5,15,3,4.796355979053146e-09,-3.085419830739511e-08,2.5000000351205376,2.598076232330645,15
0.01,47,0.5,15,4,9.727221755850834e-08,-1.8972419857377076e-08,0.9999998872550193,1.7320508176080824,15
0.01,47,0.5,15,5,-6.29395071616301e-08,5.1653847865651414e-08,2.0000000716856556,1.732050755915027,15
0.01,47,0.5,15,6,-1.840939423125576e-07,-9.041676218846106e-08,3.0000002183084438,1.7320508782318695,15
0.01,47,0.5,15,7,5.347546497280753e-08,-9.573699411014047e-08,0.49999993363057604,0.8660254861216631,15
0.01,47,0.5,15,8,-2.2109386033086764e-07,9.816859442013381e-08,1.5000002220746005,0.8660253058045473,15
0.01,47,0.5,15,9,-2.9434151138652e-07,1.7009497826903086e-07,2.500000310228481,0.8660252306319702,15
0.01,47,0.5,15,10,-2.0580433979233703e-07,-3.990181429713857e-08,3.5000002343164085,0.8660254140555459,15
0.01,47,0.5,15,12,-2.5194533237460348e-08,-4.846333251373736e-08,1.000000021126605,4.846333566851081e-08,15
0.01,47,0.5,15,13,-5.488027965405706e-08,4.6114032592470267e-08,2.0000000673747804,-4.611403268703222e-08,15
0.01,47,0.5,15,14,-6.488663983894583e-08,3.227075432710171e-07,3.0000000939436333,-3.227074748404941e-07,15
0.01,47,0.5,16,2,7.951922986748627e-08,3.708022955350998e-08,1.4999999024292034,2.5980761698064736,16
0.01,47,0.5,16,3,2.3981778785042707e-09,-1.5427099597786764e-08,2.5000000375187152,2.5980762169035456,16
0.01,47,0.5,16,4,4.8636112803812637e-08,-9.486203933484205e-09,0.9999999358911321,1.7320508081218784,16
0.01,47,0.5,16,5,-3.1469756356372613e-08,2.5826924598959522e-08,2.000000040215899,1.7320507817419517,16
0.01,47,0.5,16,6,-9.204697737352774e-08,-4.520837204591288e-08,3.000000126261466,1.7320508330234974,16
0.01,47,0.5,16,7,2.6737732250481372e-08,-4.786850754667782e-08,0.4999999603683083,0.8660254382531556,16
0.01,47,0.5,16,8,-1.1054694670775689e-07,4.908430917272e-08,1.5000001115276538,0.8660253548888565,16
0.01,47,0.5,16,9,-1.4717079466208816e-07,8.504751164428725e-08,2.5000001630576865,0.8660253156794819,16
0.01,47,0.5,16,10,-1.0290217034025773e-07,-1.9950874063923152e-08,3.500000131414238,0.8660253941046718,16
0.01,47,0.5,16,12,-1.2597264897884486e-08,-2.423166742260285e-08,1.00000000852934,2.4231668245907957e-08,16
0.01,47,0.5,16,13,-2.7440144823032142e-08,2.3057016296235133e-08,2.0000000399346356,-2.3057016390797084e-08,16
