rho,seed,gain,round,receiver_id,angle_01_rad,angle_02_rad,angle_12_rad,target_angle_01_rad,target_angle_02_rad,target_angle_12_rad,max_angle_error_rad,measurement_slot,measurement_tx_count,estimated_x,estimated_y,estimator_residual_rad,estimator_success,nfev,delta_x,delta_y,action_applied,event,failure
0.1,47,1.0,2,9,1.7141438957002617,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.1,47,1.0,2,10,1.289761425292083,3.1415926535897927,1.8518312282977105,1.289761425292083,3.141592653589793,1.8518312282977105,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.1,47,1.0,2,12,1.85183122829771,1.2897614252920833,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.1,47,1.0,2,13,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.1,47,1.0,2,14,1.289761425292083,1.85183122829771,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,1,2,2.7539429524786363,2.2446404338738666,1.2846019208270838,3.141592653589793,1.85183122829771,1.289761425292083,0.3928092055761565,1,3,1.8272749627551328,2.66617741475247,4.440892098500626e-16,True,6,-0.3272749627551328,-0.06810120339915393,True,observe_and_move,
0.2,11,1.0,1,3,1.6504506960442598,2.908277642099377,1.2578269460551168,1.85183122829771,3.141592653589793,1.289761425292083,0.23331501149041634,1,3,2.6928996531961693,2.6318428869003028,2.220446049250313e-16,True,5,-0.1928996531961693,-0.03376667554698676,True,observe_and_move,
0.2,11,1.0,1,4,3.006046300601016,1.7113868238513263,1.565752182727244,3.141592653589793,1.5707963267948966,1.5707963267948968,0.1405904970564298,1,3,1.2252923229280779,1.8539782267974834,0.0,True,5,-0.22529232292807788,-0.12192741922860617,True,observe_and_move,
0.2,11,1.0,1,5,2.064923125768567,2.4600234361466935,1.758238745264326,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.2195975799710954,1,3,2.249635972203015,1.6409539297333948,4.440892098500626e-16,True,5,-0.24963597220301503,0.09109687783548237,True,observe_and_move,
0.2,11,1.0,1,6,1.384319261261738,2.821248711740344,1.4369294504786063,1.5707963267948966,3.141592653589793,1.5707963267948968,0.3203439418494489,1,3,3.3494274095653047,1.7698752253217458,2.220446049250313e-16,True,5,-0.3494274095653047,-0.0378244177528686,True,observe_and_move,
0.2,11,1.0,1,7,3.012191393350956,1.3764329160385487,1.894560997790082,3.141592653589793,1.289761425292083,1.8518312282977105,0.12940126023883725,1,3,0.6957698853710418,0.9869920399599366,1.9984014443252818e-15,True,5,-0.19576988537104179,-0.12096663617549819,True,observe_and_move,
0.2,11,1.0,1,8,2.2900228442779134,1.8125709689978309,2.180591493903842,2.2845207057396624,1.714143895700262,2.2845207057396624,0.10392921183582038,1,3,1.6086823958579075,1.0109074939501845,4.440892098500626e-16,True,5,-0.10868239585790751,-0.14488209016574616,True,observe_and_move,
0.2,11,1.0,1,9,1.6094315003420556,2.4719709953126965,2.201782811524834,1.714143895700262,2.2845207057396624,2.2845207057396624,0.1874502895730341,1,3,2.736928525157339,0.9035294136807854,0.0,True,5,-0.2369285251573392,-0.03750400989634706,True,observe_and_move,
0.2,11,1.0,1,10,1.2419502374463078,2.9003841604340828,1.658433922987775,1.289761425292083,3.141592653589793,1.8518312282977105,0.24120849315571036,1,3,3.6588874347689093,0.95519108050409,4.440892098500626e-16,True,5,-0.15888743476890932,-0.08916567671965159,True,observe_and_move,
0.2,11,1.0,1,12,1.8511724463567731,1.338402032627365,3.093610828195448,1.8518312282977103,1.289761425292083,3.141592653589793,0.04864060733528186,1,3,1.1397823567076313,0.0391171638210294,0.0,True,5,-0.13978235670763128,-0.0391171638210294,True,observe_and_move,
0.2,11,1.0,1,13,1.5891954481947541,1.547794545479973,3.136989993674727,1.5707963267948966,1.5707963267948966,3.141592653589793,0.023001781314923475,1,3,1.927898218254919,-0.004596686137601596,2.220446049250313e-16,True,4,0.07210178174508108,0.004596686137601596,True,observe_and_move,
0.2,11,1.0,1,14,1.2474452457535463,1.7742410510137185,3.021686296767265,1.289761425292083,1.8518312282977103,3.141592653589793,0.11990635682252826,1,3,3.08141133894347,-0.08504138125899872,0.0,True,5,-0.08141133894346986,0.08504138125899872,True,observe_and_move,
0.2,11,1.0,2,2,3.1415926535897927,1.8518312282977096,1.289761425292083,3.141592653589793,1.85183122829771,1.289761425292083,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,3,1.8518312282977103,3.141592653589793,1.289761425292083,1.85183122829771,3.141592653589793,1.289761425292083,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,4,3.141592653589793,1.5707963267948966,1.570796326794897,3.141592653589793,1.5707963267948966,1.5707963267948968,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,5,2.284520705739663,2.284520705739662,1.714143895700262,2.2845207057396624,2.2845207057396624,1.7141438957002622,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,6,1.5707963267948968,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948968,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,7,3.141592653589792,1.2897614252920833,1.8518312282977087,3.141592653589793,1.289761425292083,1.8518312282977105,1.7763568394002505e-15,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,8,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,9,1.714143895700262,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,10,1.2897614252920833,3.141592653589793,1.85183122829771,1.289761425292083,3.141592653589793,1.8518312282977105,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,12,1.8518312282977103,1.289761425292083,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,13,1.5707963267948968,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,11,1.0,2,14,1.2897614252920828,1.85183122829771,3.1415926535897927,1.289761425292083,1.8518312282977103,3.141592653589793,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,1,2,2.845213908446729,2.0433995526160453,1.3945718461168115,3.141592653589793,1.85183122829771,1.289761425292083,0.29637874514306395,1,3,1.6421073378046511,2.355831000445899,6.705747068735946e-14,True,5,-0.14210733780465112,0.2422452109074169,True,observe_and_move,
0.2,23,1.0,1,3,1.7578725949146965,3.137116842693394,1.3792442477786977,1.85183122829771,3.141592653589793,1.289761425292083,0.09395863338301358,1,3,2.669845359896105,2.311850844751985,0.0,True,5,-0.16984535989610494,0.286225366601331,True,observe_and_move,
0.2,23,1.0,1,4,2.985132962458111,1.6776148327105744,1.620437512010901,3.141592653589793,1.5707963267948966,1.5707963267948968,0.156459691131682,1,3,1.1774294839169375,1.7263552939232212,0.0,True,5,-0.17742948391693747,0.005695513645656014,True,observe_and_move,
0.2,23,1.0,1,5,2.139940302977012,2.4068082329818212,1.7364367712207531,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.14458040276265027,1,3,2.1651715851898174,1.6866714241545462,0.0,True,5,-0.16517158518981745,0.04537938341433101,True,observe_and_move,
0.2,23,1.0,1,6,1.5047266492252949,3.139566372443605,1.6348397232183103,1.5707963267948966,3.141592653589793,1.5707963267948968,0.06606967756960169,1,3,3.1148374257018507,1.5371472719189643,0.0,True,4,-0.11483742570185074,0.19490353564991292,True,observe_and_move,
0.2,23,1.0,1,7,3.136030816166675,1.3179200139783716,1.8181108021883035,3.141592653589793,1.289761425292083,1.8518312282977105,0.033720426109407065,1,3,0.5508392229419148,0.9629995038658419,3.774758283725532e-15,True,4,-0.050839222941914786,-0.0969741000814035,True,observe_and_move,
0.2,23,1.0,1,8,2.2273041264316977,1.6990246242187335,2.3568565565291553,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0723358507894929,1,3,1.5170921335666194,0.7861502766851975,6.705747068735946e-14,True,4,-0.017092133566619427,0.07987512709924083,True,observe_and_move,
0.2,23,1.0,1,9,1.6688623810792904,2.191952091564041,2.422370834536255,1.714143895700262,2.2845207057396624,2.2845207057396624,0.13785012879659275,1,3,2.4984197772488628,0.7107227921710801,4.440892098500626e-16,True,5,0.001580222751137228,0.15530261161335823,True,observe_and_move,
0.2,23,1.0,1,10,1.264147128904514,3.054037310925574,1.9650008673494985,1.289761425292083,3.141592653589793,1.8518312282977105,0.113169639051788,1,3,3.5234130878213312,0.7079667783373399,4.440892098500626e-16,True,5,-0.023413087821331224,0.15805862544709848,True,observe_and_move,
0.2,23,1.0,1,12,1.833889719025658,1.276377385279181,3.110267104304839,1.8518312282977103,1.289761425292083,3.141592653589793,0.031325549284954235,1,3,0.9714947382238076,-0.023044706494376423,4.440892098500626e-16,True,5,0.028505261776192392,0.023044706494376423,True,observe_and_move,
0.2,23,1.0,1,13,1.5544803354125534,1.5085747215123568,3.0630550569249104,1.5707963267948966,1.5707963267948966,3.141592653589793,0.07853759666488269,1,3,1.9125982377680617,-0.07842815610700181,1.851852005074761e-13,True,4,0.0874017622319383,0.07842815610700181,True,observe_and_move,
0.2,23,1.0,1,14,1.2167292997929866,1.6410726315509416,2.857801931343928,1.289761425292083,1.8518312282977103,3.141592653589793,0.2837907222458651,1,3,3.0888457849269164,-0.2022330411066482,8.881784197001252e-16,True,5,-0.08884578492691642,0.2022330411066482,True,observe_and_move,
0.2,23,1.0,2,2,3.141592653589743,1.8518312282976512,1.2897614252920917,3.141592653589793,1.85183122829771,1.289761425292083,5.88418203051333e-14,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,3,1.85183122829771,3.141592653589793,1.289761425292083,1.85183122829771,3.141592653589793,1.289761425292083,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,4,3.141592653589793,1.5707963267948966,1.5707963267948968,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,5,2.284520705739662,2.2845207057396624,1.7141438957002622,2.2845207057396624,2.2845207057396624,1.7141438957002622,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,6,1.5707963267948968,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948968,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,7,3.14159265358979,1.289761425292084,1.8518312282977063,3.141592653589793,1.289761425292083,1.8518312282977105,4.218847493575595e-15,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,8,2.284520705739594,1.714143895700286,2.284520705739707,2.2845207057396624,1.714143895700262,2.2845207057396624,6.838973831690964e-14,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,9,1.714143895700262,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,10,1.2897614252920828,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,1.8518312282977105,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,12,1.85183122829771,1.289761425292083,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,13,1.5707963267951013,1.5707963267946954,3.1415926535897896,1.5707963267948966,1.5707963267948966,3.141592653589793,2.0472512574087887e-13,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,23,1.0,2,14,1.2897614252920833,1.8518312282977092,3.1415926535897927,1.289761425292083,1.8518312282977103,3.141592653589793,1.1102230246251565e-15,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,1,2,3.0515738917814588,1.7549676864949133,1.2966062052865452,3.141592653589793,1.85183122829771,1.289761425292083,0.09686354180279677,1,3,1.3881485134300824,2.548020925490192,2.220446049250313e-16,True,5,0.11185148656991761,0.0500552858631238,True,observe_and_move,
0.2,47,1.0,1,3,1.8482118415144873,3.130524753321967,1.2823129118074799,1.85183122829771,3.141592653589793,1.289761425292083,0.011067900267826225,1,3,2.496986752655293,2.6196715288308514,8.881784197001252e-16,True,4,0.003013247344707093,-0.021595317477535403,True,observe_and_move,
0.2,47,1.0,1,4,3.0758159798754012,1.532178537635914,1.5436374422394872,3.141592653589793,1.5707963267948966,1.5707963267948968,0.06577667371439189,1,3,0.9322867529909975,1.7463536733232419,6.661338147750939e-16,True,4,0.0677132470090025,-0.01430286575436468,True,observe_and_move,
0.2,47,1.0,1,5,2.23883497038456,2.3092848600554903,1.7350654767395361,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.04568573535510234,1,3,2.043386088915477,1.695301131267365,2.220446049250313e-15,True,4,-0.04338608891547713,0.03674967630151227,True,observe_and_move,
0.2,47,1.0,1,6,1.4966892079074945,2.9990923731998858,1.502403165292391,1.5707963267948966,3.141592653589793,1.5707963267948968,0.14250028038990736,1,3,3.129522888083552,1.7931844853433128,3.175237850427948e-14,True,4,-0.12952288808355217,-0.06113367777443557,True,observe_and_move,
0.2,47,1.0,1,7,3.0570365198544276,1.2832657809206913,1.7737707389337365,3.141592653589793,1.289761425292083,1.8518312282977105,0.08455613373536552,1,3,0.4637004148208591,0.9334525005689513,4.440892098500626e-16,True,5,0.03629958517914089,-0.06742709678451297,True,observe_and_move,
0.2,47,1.0,1,8,2.1482203803388926,1.7682964574425293,2.3666684693981646,2.2845207057396624,1.714143895700262,2.2845207057396624,0.13630032540076975,1,3,1.6533099840345586,0.7950808726228992,0.0,True,5,-0.15330998403455864,0.0709445311615392,True,observe_and_move,
0.2,47,1.0,1,9,1.5862030172529713,2.3450130750094598,2.3519692149171556,1.714143895700262,2.2845207057396624,2.2845207057396624,0.12794087844729063,1,3,2.7036737121039605,0.7440642563436958,4.440892098500626e-16,True,5,-0.20367371210396046,0.1219611474407426,True,observe_and_move,
0.2,47,1.0,1,10,1.242066299574302,2.952634104431789,1.710567804857487,1.289761425292083,3.141592653589793,1.8518312282977105,0.18895854915800392,1,3,3.6441334986126304,0.8916519143247827,0.0,True,5,-0.14413349861263036,-0.02562651054034437,True,observe_and_move,
0.2,47,1.0,1,12,1.8825180206002434,1.303286681051704,3.097380605527639,1.8518312282977103,1.289761425292083,3.141592653589793,0.044212048062154174,1,3,1.0181176503838132,0.03356533740644058,7.038813976123492e-14,True,4,-0.01811765038381319,-0.03356533740644058,True,observe_and_move,
0.2,47,1.0,1,13,1.543890351588863,1.564899403181609,3.108789754770472,1.5707963267948966,1.5707963267948966,3.141592653589793,0.03280289881932097,1,3,2.037819051294137,-0.03279411330942266,4.440892098500626e-16,True,4,-0.03781905129413721,0.03279411330942266,True,observe_and_move,
0.2,47,1.0,1,14,1.221464484101639,1.6143001546222049,2.835764638723844,1.289761425292083,1.8518312282977103,3.141592653589793,0.3058280148659489,1,3,3.0418040217897717,-0.22603007691161858,4.440892098500626e-16,True,5,-0.04180402178977172,0.22603007691161858,True,observe_and_move,
0.2,47,1.0,2,2,3.141592653589793,1.8518312282977099,1.289761425292083,3.141592653589793,1.85183122829771,1.289761425292083,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,3,1.8518312282977094,3.1415926535897922,1.2897614252920828,1.85183122829771,3.141592653589793,1.289761425292083,8.881784197001252e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,4,3.141592653589793,1.5707963267948972,1.5707963267948963,3.141592653589793,1.5707963267948966,1.5707963267948968,6.661338147750939e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,5,2.284520705739661,2.2845207057396646,1.7141438957002606,2.2845207057396624,2.2845207057396624,1.7141438957002622,2.220446049250313e-15,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,6,1.5707963267949334,3.141592653589781,1.5707963267948717,1.5707963267948966,3.141592653589793,1.5707963267948968,3.68594044175552e-14,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,7,3.141592653589793,1.2897614252920828,1.8518312282977103,3.141592653589793,1.289761425292083,1.8518312282977105,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,8,2.2845207057396624,1.7141438957002617,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,9,1.714143895700262,2.284520705739662,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,4.440892098500626e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,10,1.289761425292083,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,1.8518312282977105,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,12,1.851831228297642,1.2897614252920928,3.1415926535897345,1.8518312282977103,1.289761425292083,3.141592653589793,6.838973831690964e-14,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,13,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.2,47,1.0,2,14,1.2897614252920833,1.85183122829771,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,2.220446049250313e-16,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,2,3.141592653589793,1.85183122829771,1.289761425292083,3.141592653589793,1.85183122829771,1.289761425292083,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,3,1.85183122829771,3.141592653589793,1.289761425292083,1.85183122829771,3.141592653589793,1.289761425292083,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,4,3.141592653589793,1.5707963267948966,1.5707963267948968,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,5,2.2845207057396624,2.2845207057396624,1.7141438957002622,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,6,1.5707963267948966,3.141592653589793,1.5707963267948968,1.5707963267948966,3.141592653589793,1.5707963267948968,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,7,3.141592653589793,1.289761425292083,1.8518312282977105,3.141592653589793,1.289761425292083,1.8518312282977105,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,8,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,9,1.714143895700262,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,10,1.289761425292083,3.141592653589793,1.8518312282977105,1.289761425292083,3.141592653589793,1.8518312282977105,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,12,1.8518312282977103,1.289761425292083,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,13,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.0,ideal,0.5,1,14,1.289761425292083,1.8518312282977103,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.0,1,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.01,11,0.5,1,2,3.125605338199113,1.8678332797343618,1.289746689246112,3.141592653589793,1.85183122829771,1.289761425292083,0.016002051436651676,1,3,1.5160123500236047,2.602012078804291,4.440892098500626e-16,True,4,-0.008006175011802341,-0.001967933725487425,True,observe_and_move,
0.01,11,0.5,1,3,1.841173441785344,3.129369201885308,1.288195760099964,1.85183122829771,3.141592653589793,1.289761425292083,0.012223451704485022,1,3,2.5094491087032904,2.600081915626789,2.220446049250313e-16,True,4,-0.004724554351645205,-0.001002852136736454,True,observe_and_move,
0.01,11,0.5,1,4,3.1353658954825874,1.5771065629236707,1.5707128487733282,3.141592653589793,1.5707963267948966,1.5707963267948968,0.006310236128774127,1,3,1.0108899773391966,1.7384596215478882,4.440892098500626e-16,True,4,-0.005444988669598305,-0.003204406989505526,True,observe_and_move,
0.01,11,0.5,1,5,2.2731092008138405,2.2936381763154783,1.7164379300502681,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.01141150492582188,1,3,2.0124667571031347,1.7280017855735814,4.440892098500626e-16,True,4,-0.006233378551567359,0.002024510997647888,True,observe_and_move,
0.01,11,0.5,1,6,1.560924778740866,3.1254923846248603,1.5645676058839941,1.5707963267948966,3.141592653589793,1.5707963267948968,0.016100268964932773,1,3,3.0171578729177404,1.7345334007464304,0.0,True,4,-0.008578936458870201,-0.0012412965887765859,True,observe_and_move,
0.01,11,0.5,1,7,3.1349475275468888,1.2937718388165662,1.8544659408161313,3.141592653589793,1.289761425292083,1.8518312282977105,0.006645126042904348,1,3,0.5094363880803102,0.8723346370521929,2.220446049250313e-16,True,4,-0.00471819404015511,-0.003154616633877283,True,observe_and_move,
0.01,11,0.5,1,8,2.2853312897034783,1.718770974065997,2.279083043410111,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0054376623295513404,1,3,1.5051011585771856,0.8733595029313579,2.220446049250313e-16,True,4,-0.0025505792885928136,-0.0036670495734597575,True,observe_and_move,
0.01,11,0.5,1,9,1.7090476894164335,2.2935023390052622,2.2806352787578907,1.714143895700262,2.2845207057396624,2.2845207057396624,0.008981633265599864,1,3,2.5116128877038526,0.8682932085760865,0.0,True,4,-0.005806443851926302,-0.0011339023958240602,True,observe_and_move,
0.01,11,0.5,1,10,1.2875123812482288,3.129615214341625,1.8421028330933966,1.289761425292083,3.141592653589793,1.8518312282977105,0.011977439248167965,1,3,3.507674521255835,0.8707018243733157,2.220446049250313e-16,True,4,-0.0038372606279175603,-0.0023382102944386474,True,observe_and_move,
0.01,11,0.5,1,12,1.8523398410233898,1.292140381543068,3.138705084613129,1.8518312282977103,1.289761425292083,3.141592653589793,0.002887568976664312,1,3,1.0068212781561383,0.0021754942284764184,4.440892098500626e-16,True,4,-0.0034106390780691553,-0.0010877471142382092,True,observe_and_move,
0.01,11,0.5,1,13,1.5716425196106407,1.5695960129360023,3.141238532546643,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0012003138588942974,1,3,1.996453895245864,-0.00035411993359559673,4.440892098500626e-16,True,3,0.0017730523770680406,0.00017705996679779837,True,observe_and_move,
0.01,11,0.5,1,14,1.2876169989850281,1.8485632023372158,3.136180201322244,1.289761425292083,1.8518312282977103,3.141592653589793,0.0054124522675489395,1,3,3.0041635057724165,-0.004048065712325244,0.0,True,4,-0.0020817528862082657,0.002024032856162622,True,observe_and_move,
0.01,11,0.5,2,2,3.1336295630243205,1.8597956596007765,1.2897600845544896,3.141592653589793,1.85183122829771,1.289761425292083,0.007964431303066455,2,3,1.5080061751689238,2.60004414508071,0.0,True,4,-0.004003087584461884,-0.000983966863697061,True,observe_and_move,
0.01,11,0.5,2,3,1.846494577794294,3.135474761288072,1.288980183493778,1.85183122829771,3.141592653589793,1.289761425292083,0.006117892301721106,2,3,2.5047245545293815,2.5990790633654535,0.0,True,4,-0.0023622772646907375,-0.0005014260060687281,True,observe_and_move,
0.01,11,0.5,2,4,3.138479337527291,1.5739457081732973,1.5707602614789984,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0031493813784007063,2,3,1.0054449887074373,1.7352552145499711,0.0,True,4,-0.0027224943537186297,-0.0016022034905469607,True,observe_and_move,
0.01,11,0.5,2,5,2.2788080014464267,2.28908146527199,1.7152958404611696,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.005712704293235671,2,3,2.0062333786071855,1.7300262965200766,2.220446049250313e-16,True,4,-0.003116689303592768,0.0010122555244003184,True,observe_and_move,
0.01,11,0.5,2,6,1.5658519076985165,3.133542451073577,1.5676905433750605,1.5707963267948966,3.141592653589793,1.5707963267948968,0.008050202516216132,2,3,3.0085789366081266,1.7332921038813065,0.0,True,4,-0.004289468304063293,-0.0006206481562146537,True,observe_and_move,
0.01,11,0.5,2,7,3.1382589215549412,1.291763970302629,1.8531624153220163,3.141592653589793,1.289761425292083,1.8518312282977105,0.0033337320348518773,2,3,0.5047181940646905,0.8691800203985909,0.0,True,4,-0.00235909703234527,-0.0015773083070762528,True,observe_and_move,
0.01,11,0.5,2,8,2.2849296032617135,1.716455633787464,2.2818000701304095,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0027206356092528416,2,3,1.5025505792956337,0.8696924533521563,4.440892098500626e-16,True,4,-0.0012752896478168685,-0.001833524783858953,True,observe_and_move,
0.01,11,0.5,2,9,1.7115951056906926,2.289005708405061,2.2825844930838333,1.714143895700262,2.2845207057396624,2.2845207057396624,0.004485002665398419,2,3,2.5058064438847207,0.8671593061230276,0.0,True,4,-0.002903221942360368,-0.0005669511692946161,True,observe_and_move,
0.01,11,0.5,2,10,1.28863739593531,3.1356034157615458,1.846966019826236,1.289761425292083,3.141592653589793,1.8518312282977105,0.00598923782824734,2,3,3.5038372606466828,0.86836361385622,2.220446049250313e-16,True,4,-0.001918630323341386,-0.001169105035890794,True,observe_and_move,
0.01,11,0.5,2,12,1.8520896640331268,1.2909500339964424,3.1401456091500175,1.8518312282977103,1.289761425292083,3.141592653589793,0.0014470444397756133,2,3,1.0034106390807254,0.001087747126011127,4.440892098500626e-16,True,4,-0.001705319540362682,-0.0005438735630055634,True,observe_and_move,
0.01,11,0.5,2,13,1.5712195281893149,1.5701960652949758,3.141415593484291,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0006002614999207623,2,3,1.9982269476141976,-0.0001770599668085394,4.440892098500626e-16,True,3,0.0008865261929011936,8.85299834042697e-05,True,observe_and_move,
0.01,11,0.5,2,14,1.2886884660356879,1.8502017255382786,3.1388901915739664,1.289761425292083,1.8518312282977103,3.141592653589793,0.00270246201582669,2,3,3.0020817529625936,-0.0020240328143803048,0.0,True,4,-0.001040876481296804,0.0010120164071901524,True,observe_and_move,
