condition,trial,bearing_std_deg,actuation_relative_std,status,stopped,final_below_1cm,final_below_1mm,joint_success_1cm,joint_success_1mm,first_1cm_slot,first_1cm_tx,sustained_1cm_from_slot,record_stays_1cm_after_first,first_1mm_slot,first_1mm_tx,sustained_1mm_from_slot,record_stays_1mm_after_first,max_position_error_m,rms_position_error_m,measurement_slots,transmitter_uses,movement_m,failed_local_fits,seconds,gain,budget_exhausted,fit_failed,link_bias_std_deg,source_kind,source_dir,summary_path,cache_sha256,tail100_local_decisions,tail100_nominal_selected_matches,tail100_nominal_selected_match_rate,tail100_holding_count,tail100_radial_clip_count,tail100_angular_clip_count
exact,56,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.7030853718693675e-11,1.398428580293023e-11,56,224,70.5806346894571,0,0.6341907499881927,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_056,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_056/summary.json,2274cf8160c917c94d85848ecdddc565916fb6ebbbdfe370a5b7bc8402b6bc98,336,325,0.9672619047619048,102,3,1
exact,57,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.4225109934404453e-11,7.36860928297957e-12,58,232,105.68981431932438,0,0.7249094170110766,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_057,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_057/summary.json,cbe460f49f55379a219f72e84bc51cb0edc5d353a64fe92932acd5be3dceec90,348,335,0.9626436781609196,102,7,5
exact,58,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,1.0786637852318549e-11,5.549862626569023e-12,56,224,82.1741030965796,0,0.6285642500006361,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_058,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_058/summary.json,ee2518c910c5560fd84914f91a89d599c794021b49b41d12ab7c2a6524b1636c,336,325,0.9672619047619048,102,6,2
exact,59,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,6.963322435666078e-12,3.5833966313539765e-12,56,224,74.45595402073629,0,0.6723709579964634,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_059,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_059/summary.json,38ffe364256616e4a960b4258d77e9090a94d6aab3f016ac1cdc615ba57fd4a1,336,325,0.9672619047619048,102,7,2
exact,60,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.970077134780079e-12,1.5280748845658506e-12,56,224,63.83963207001131,0,0.65928945800988,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_060,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_060/summary.json,7228f34f1993e9294e469018bdc891179ac7b1ac8716838b93f783e7c1bb5194,336,325,0.9672619047619048,102,4,0
exact,61,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.6575818151476314e-12,1.3777995904181739e-12,56,224,86.04284898204193,0,0.6520212500035996,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_061,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_061/summary.json,d067fbb5207f3dbd278c08b96e8ec920e80cfb91517c3c9a32794523ee371d6d,336,325,0.9672619047619048,102,7,5
exact,62,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,5.84073044011634e-12,3.0337976825091e-12,56,224,78.46466291561477,0,0.6597298749984475,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_062,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_062/summary.json,2ef9bc984d96c0a4ec1cd266c8a56ff5b0028339c908b33ea391654287afd157,336,325,0.9672619047619048,102,6,5
exact,63,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,9,36,9,True,11,44,11,True,2.0791647250132555e-11,1.0759277809623494e-11,54,216,44.650188105656106,0,0.5943288749986095,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_063,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_063/summary.json,8a7880358f5024b50cae764c95524dcce1306d25c87c93359416a3b3fc573eae,324,315,0.9722222222222222,102,5,0
exact,64,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,9,36,9,True,11,44,11,True,1.6771217010423162e-12,8.731817314086138e-13,54,216,76.49754999351403,0,0.6128323750017444,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_064,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_064/summary.json,356b066a051d2251a39375f897d937de94479e0a3ca869c33cc4fb9e48fd0be0,324,315,0.9722222222222222,102,8,2
exact,65,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.239785001894122e-11,1.1600872070705668e-11,56,224,83.2593875739015,0,0.645823584010941,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_065,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_065/summary.json,5d7a71be3641e20f890ea3f29b57bb6ae23a0f46ac844437b916b777905ac5b1,336,325,0.9672619047619048,102,5,6
exact,66,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.2563970880962772e-11,6.513519417377277e-12,58,232,107.00966261701176,0,0.7031558750022668,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_066,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_066/summary.json,54d8986e710e6171f45c788da4c81d1313085d769131ded768ab79baf60d6ab5,348,335,0.9626436781609196,102,5,6
exact,67,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,9,36,9,True,11,44,11,True,7.717553963197748e-12,3.97306430143211e-12,54,216,90.11360463784807,0,0.6267572910001036,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_067,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_067/summary.json,ab422b1b7fafd25ce61143b4ed6d0fc87fa77ef90bb1ec5d1800d3edba9dc4f6,324,315,0.9722222222222222,102,7,3
exact,68,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,2.146791730680553e-12,1.127865209874676e-12,58,232,98.90322099401564,0,0.7258323749992996,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_068,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_068/summary.json,e437df517c3a82683570b3b74c2ee4124c99df832c7a0d157996de954d4340a6,348,335,0.9626436781609196,102,8,4
exact,69,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,1.691101264597828e-11,8.76312395701976e-12,56,224,119.32467978491819,0,0.6921315420040628,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_069,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_069/summary.json,543174362cd7969a4eab616873e4aaa7f1906e9658c92a398931b28a798a9aa4,336,325,0.9672619047619048,102,11,3
exact,70,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,7.205127571512088e-12,3.725744346334739e-12,58,232,115.87160468287304,0,0.7355029169993941,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_070,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_070/summary.json,6f0d3b37882b04a6ec2d9a34f2fd5d633c4ebb15ea6eb3f8d6cf19453eb1dc4f,348,335,0.9626436781609196,102,8,7
exact,71,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.2100106776761096e-12,6.045612734845871e-13,58,232,103.68326664231762,0,0.713312167004915,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_071,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_071/summary.json,b2f768ad546918afba7c80533ac47d138015540c4acf174e0da40f842804a21b,348,335,0.9626436781609196,102,8,3
exact,72,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,10,40,10,True,13,52,13,True,6.538537644659835e-13,3.733806487329056e-13,56,224,90.50575312980769,0,0.6739441669924418,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_072,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_072/summary.json,82daf5ea4febdd9fc5e7c4fed826d972efbfcb489a099a098f919f5c6a1a89a5,336,325,0.9672619047619048,102,7,6
exact,73,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,2.2028658390919445e-12,1.1869165701360687e-12,58,232,114.10828284881478,0,0.711522583005717,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_073,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_073/summary.json,301f428251976b3fd400bd54b72732b30be32c6788c5d49c06b2578eb4a50616,348,335,0.9626436781609196,102,10,8
exact,74,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,1.7622749090942215e-12,9.140828445038367e-13,56,224,50.129626903545955,0,0.6569186249980703,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_074,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_074/summary.json,22defd175585173ba4f42bc30efdb2db2c6f5223ccf799217e1fd8ae102b521f,336,325,0.9672619047619048,102,1,0
exact,75,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,14,56,14,True,15,60,15,True,3.302896440114828e-11,1.7067031332566725e-11,58,232,109.78235964910111,0,0.6904042919923086,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_075,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_075/summary.json,bccd3848971f814882dace5a94c9b0b2ec7e99f8f88ddb8408a9c163cadbfbca,348,335,0.9626436781609196,102,7,5
exact,76,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.0182540842086093e-12,1.0512037594760865e-12,56,224,77.0332218738372,0,0.6239536249922821,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_076,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_076/summary.json,b9f455268954dc9c45c71d56748c69755a829d86d84b5a5a2ca52a01943fca1a,336,325,0.9672619047619048,102,5,5
exact,77,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.2392680127454294e-11,6.385287505813955e-12,58,232,103.92883108376869,0,0.702686625008937,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_077,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_077/summary.json,0aaadd5d32adbe007db9861214f4bb779a05ff96f172acbe8db81eeeda143111,348,335,0.9626436781609196,102,7,4
exact,78,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,4.647297145036934e-12,2.426821299225816e-12,56,224,79.43406647828884,0,0.6313733340066392,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_078,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_078/summary.json,f66778ed0ce8419589f174d68521c213ae638bf96e8fe060314a179720f069c2,336,325,0.9672619047619048,102,6,3
exact,79,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,12,48,12,True,15,60,15,True,2.985125254554078e-13,1.8583103881471205e-13,58,232,83.52784745327148,0,0.6873565830028383,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_079,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_079/summary.json,496ed6107aa0bf03277672fa86b25cfbf6a05fa67450d16d6b0b3081213befaa,348,336,0.9655172413793104,102,5,1
exact,80,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,12,48,12,True,15,60,15,True,3.5640642306544957e-13,1.760575851611931e-13,58,232,103.79651257473334,0,0.6799633339978755,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_080,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_080/summary.json,b60d248febada073559ed0f70c8889b8f5e4ed78df7b9e8de909a1464cfe1988,348,336,0.9655172413793104,102,8,5
exact,81,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,12,48,12,True,15,60,15,True,3.9021671846472775e-13,2.2083417254947142e-13,58,232,92.71988404028248,0,0.7133085840032436,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_081,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_081/summary.json,a39ee40095a55d051c0bd13da5b50a32a6b3029970e419a7417864206e1468fb,348,336,0.9655172413793104,102,7,5
exact,82,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,6.8357904129924925e-12,3.559176305566822e-12,58,232,114.9783531795191,0,0.7081125419936143,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_082,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_082/summary.json,8a71f292a846b51c5b7b84553e27eb8638d1a2c4a034cbf006c90ea08f820ce1,348,335,0.9626436781609196,102,7,7
exact,83,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,7,28,7,True,9,36,9,True,1.3522918228964697e-12,7.126170585603519e-13,52,208,67.78915982629734,0,0.5635039170010714,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_083,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_083/summary.json,555bae7c202659d558cca537113fc593cf4f65610d1a49d8b92db327815c0ddd,312,305,0.9775641025641025,102,4,2
exact,84,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.5823375382773777e-11,1.3364136584808106e-11,56,224,92.6851633922058,0,0.6785411250020843,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_084,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_084/summary.json,c758556f81d2718c950bc62c072a80767bc1758b7f7a03ea570f81c8429b117e,336,325,0.9672619047619048,102,6,4
exact,85,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,6.949340440265558e-12,3.6021637745389246e-12,58,232,128.77810241534362,0,0.7421591669990448,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_085,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_085/summary.json,5a8de3cb3b7c7bacd2c57c70d6ed8caffa16d3193fab5d42f9795e0c2e035c65,348,335,0.9626436781609196,102,12,10
exact,86,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,7.034376672623752e-12,3.6104878943128896e-12,58,232,102.89749019462323,0,0.7316714159969706,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_086,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_086/summary.json,3019254e99b805cc493687c13a5d224ce517fa54844ad2996c512ed987c0880f,348,335,0.9626436781609196,102,3,7
exact,87,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,12,48,12,True,15,60,15,True,2.1152822635321224e-13,1.4884226233627374e-13,58,232,100.61894219813617,0,0.6977357499999925,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_087,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_087/summary.json,486ae135d831ffa2501ca8988c5600174eaa34573e3d6548f0e5b9029bd7923f,348,336,0.9655172413793104,102,11,4
exact,88,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,9,36,9,True,11,44,11,True,9.478694024760377e-11,4.918704380447463e-11,54,216,74.96749923882865,0,0.6511652090121061,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_088,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_088/summary.json,a507cb7c7bc69e11452184238c5b47796c292b15ab8d3ee638529cebd3e59e55,324,315,0.9722222222222222,102,5,6
exact,89,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,6.508761503698729e-12,3.3515767260833956e-12,58,232,103.78528289259026,0,0.7119487500021933,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_089,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_089/summary.json,a3c9c9fd53468474fd513f994d36c135de4da2a383faeb1bd95a2e94b66b7312,348,335,0.9626436781609196,102,4,5
exact,90,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.4272206414854155e-11,1.2571027056906087e-11,56,224,129.055361528498,0,0.678026541005238,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_090,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_090/summary.json,bd1be095332eb771b93066fde35679ad802ecfc6a8290ebddf651cad82208ea0,336,325,0.9672619047619048,102,12,10
exact,91,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.2246302479253768e-12,6.370506452760937e-13,58,232,110.85230592615336,0,0.7463784170104191,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_091,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_091/summary.json,c2c78853ead0c22834f72f6fb79505ea0838c1f7ee9670cae9fdaffa9eec1ad0,348,335,0.9626436781609196,102,7,11
exact,92,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,5.01661286939993e-12,2.621844926616271e-12,56,224,77.74417431399259,0,0.6941584160085768,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_092,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_092/summary.json,23d34d09172f9f72aede70580b9df18a68cd642cb2b15a7226f85cdb6f3d6c61,336,325,0.9672619047619048,102,4,4
exact,93,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,8,32,8,True,11,44,11,True,5.936328356655571e-13,3.7311763578530713e-13,54,216,87.93452536321114,0,0.6547751250036526,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_093,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_093/summary.json,25ab419603f99d1b59e08b60e6ced9861c014954d3aad0ab076c61c9a7dd867f,324,316,0.9753086419753086,102,9,4
exact,94,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,1.0376113739958892e-12,5.353554314998871e-13,56,224,82.9483431923371,0,0.689132375002373,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_094,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_094/summary.json,6ecd8364f35ae9dea083b38b1e878723ffa8e2342fe7ac8fac4169d5bd4367be,336,325,0.9672619047619048,102,7,2
exact,95,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.3330783489873572e-11,6.864342779925479e-12,58,232,110.64450241912559,0,0.7474096249934519,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_095,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_095/summary.json,c0eff19a329843a4b99c90b00842d1b4d638c1bcedf80c45e238ca61e8fff6ef,348,335,0.9626436781609196,102,5,6
exact,96,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,12,48,12,True,15,60,15,True,7.108624080810961e-13,3.750745205610577e-13,58,232,78.77750948326278,0,0.7061722920043394,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_096,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_096/summary.json,0b4f65b2e00aef9c770dfe0e1b004332c5d21854029ff2170389bf0f1cdba9e0,348,335,0.9626436781609196,102,4,2
exact,97,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,4.136237650661258e-12,2.125287050191316e-12,56,224,74.11935765296454,0,0.65690512501169,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_097,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_097/summary.json,1f40e60c0caa9ecdddc56978b5279e2a4530eabf189211d052ba381b5124d827,336,325,0.9672619047619048,102,8,4
exact,98,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,11,44,11,True,13,52,13,True,2.2497319179347927e-11,1.1597874841869453e-11,56,224,101.18035540687062,0,0.6654251250001835,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_098,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_098/summary.json,a7b614b4b5c71650780deb8108117505fe84901e9b096294ee554e9ed4b4eb83,336,325,0.9672619047619048,102,8,8
exact,99,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,13,52,13,True,15,60,15,True,1.6685092758429896e-11,8.638608525291954e-12,58,232,121.80328532093857,0,0.714054958007182,1.0,False,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_099,outputs/q1_3/two_configuration_robustness/gain_1/exact/trial_099/summary.json,6c93e7bd0b6fd4b4064a564bd4e338a3825dd303f9b0df0e6f191003973f0d62,348,335,0.9626436781609196,102,6,8
bearing_0.001deg,-1,0.001,0.0,budget_exhausted,False,False,False,False,False,12,48,,False,,,,False,0.01363118810934419,0.00826789758402706,560,2240,99.72003897548947,0,10.473063916011597,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/table1,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/table1/summary.json,b81bf1c3f05e490cb04a8e6a35b9817db37796090f1872f4ecc8f8e3398d57f5,600,557,0.9283333333333333,0,0,0
bearing_0.001deg,0,0.001,0.0,budget_exhausted,False,False,False,False,False,13,52,,False,,,,False,0.012999351182150684,0.007688372733317764,560,2240,139.14064866750206,0,10.565791041997727,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_000,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_000/summary.json,acdbcca667d0cdc84ea0482fd8578a2892e0323058aa68110dccf2480f69bd28,600,542,0.9033333333333333,0,0,0
bearing_0.001deg,1,0.001,0.0,budget_exhausted,False,False,False,False,False,13,52,,False,,,,False,0.011913290675575266,0.007539290788621623,560,2240,123.47327282366358,0,10.546087666996755,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_001,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_001/summary.json,3baf491ce762ceac645fd96d3f9cad21224ec1cb55af78c860c2dddc12c97941,600,550,0.9166666666666666,0,0,0
bearing_0.001deg,2,0.001,0.0,budget_exhausted,False,False,False,False,False,14,56,,False,,,,False,0.014582678369775797,0.008089624163686932,560,2240,154.91425425893036,0,10.486998375010444,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_002,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_002/summary.json,1033ed8423f3afd0ace2bb921476e90aef300c84370f7d0067028ef10de62081,600,541,0.9016666666666666,0,0,0
bearing_0.001deg,3,0.001,0.0,budget_exhausted,False,False,False,False,False,15,60,,False,,,,False,0.012401354398321913,0.007070136159125082,560,2240,129.50331730513145,0,10.527489583007991,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_003,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_003/summary.json,7c09ab826a8213d21c0ac4b2a38a519b90ae84188eeb6d7c31bd42941390774a,600,553,0.9216666666666666,0,0,0
bearing_0.001deg,4,0.001,0.0,budget_exhausted,False,False,False,False,False,15,60,,False,,,,False,0.012928114227243374,0.007245781098477802,560,2240,119.46507216203972,0,10.56596645800164,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_004,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_004/summary.json,8eedba62acbc7d6298dc1a4b0f99f7d58904cc050ac3f4202cbe271c0980ed62,600,550,0.9166666666666666,0,0,0
bearing_0.001deg,5,0.001,0.0,budget_exhausted,False,False,False,False,False,12,48,,False,,,,False,0.013494615312279634,0.006976833719980177,560,2240,114.03795750361573,0,10.279273374995682,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_005,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_005/summary.json,4e94f7c138336967bcbd151e4922fae3a26120c89865f396b2e4d1f061803e18,600,554,0.9233333333333333,0,0,0
bearing_0.001deg,6,0.001,0.0,budget_exhausted,False,False,False,False,False,20,80,,False,,,,False,0.01707612533099354,0.009796256314568675,560,2240,124.97744773360876,0,10.399093584012007,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_006,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_006/summary.json,0d67e4595f5d67996b7ce07546d6bc641e31e1549ff718e34bcb2dcbd99a9fba,600,561,0.935,0,0,0
bearing_0.001deg,7,0.001,0.0,budget_exhausted,False,False,False,False,False,20,80,,False,,,,False,0.011520124695293999,0.0066727268005714775,560,2240,117.86991074485162,0,10.479322792001767,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_007,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_007/summary.json,6ab11b407223c6324892dcca9faddcd640aa6ecbb5537fa91bf960aedaefec34,600,547,0.9116666666666666,0,0,0
bearing_0.001deg,8,0.001,0.0,budget_exhausted,False,True,False,False,False,14,56,560,False,,,,False,0.008929876580547164,0.006310414516152624,560,2240,133.24846539863708,0,10.320808417003718,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_008,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_008/summary.json,af107e981c6d0ce6f2b650c31099cbc6a49fe9f41fdb81c8ab37a9c8e777c43f,600,544,0.9066666666666666,0,0,0
bearing_0.001deg,9,0.001,0.0,budget_exhausted,False,False,False,False,False,12,48,,False,,,,False,0.015401815442538836,0.00880033506008546,560,2240,120.75244547488823,0,10.327447124989703,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_009,outputs/q1_3/two_configuration_robustness/gain_1/bearing_0.001deg/trial_009/summary.json,6b8d14076fd33bcb6f4f68ed2fd883e171dfced0ee6604c7cda559c61ae315ad,600,552,0.92,0,0,0
